778, 170837
0, 1, 1
0, 4, 1
0, 5, 1
0, 11, 1
0, 14, 1
0, 17, 1
0, 18, 1
0, 19, 1
0, 22, 1
0, 31, 1
0, 33, 1
0, 39, 1
0, 59, 1
0, 61, 1
0, 65, 1
0, 67, 1
0, 68, 1
0, 71, 1
0, 76, 1
0, 96, 1
0, 105, 1
0, 107, 1
0, 116, 1
0, 119, 1
0, 126, 1
0, 128, 1
0, 138, 1
0, 140, 1
0, 141, 1
0, 142, 1
0, 147, 1
0, 159, 1
0, 164, 1
0, 172, 1
0, 176, 1
0, 181, 1
0, 182, 1
0, 192, 1
0, 202, 1
0, 214, 1
0, 215, 1
0, 218, 1
0, 219, 1
0, 222, 1
0, 230, 1
0, 266, 1
0, 269, 1
0, 286, 1
0, 287, 1
0, 291, 1
0, 296, 1
0, 298, 1
0, 309, 1
0, 310, 1
0, 311, 1
0, 320, 1
0, 328, 1
0, 329, 1
0, 330, 1
0, 335, 1
0, 345, 1
0, 356, 1
0, 358, 1
0, 361, 1
0, 367, 1
0, 374, 1
0, 387, 1
0, 389, 1
0, 390, 1
0, 395, 1
0, 399, 1
0, 408, 1
0, 412, 1
0, 419, 1
0, 426, 1
0, 429, 1
0, 438, 1
0, 449, 1
0, 454, 1
0, 467, 1
0, 472, 1
0, 477, 1
0, 482, 1
0, 484, 1
0, 488, 1
0, 489, 1
0, 497, 1
0, 499, 1
0, 510, 1
0, 515, 1
0, 523, 1
0, 526, 1
0, 530, 1
0, 532, 1
0, 535, 1
0, 540, 1
0, 551, 1
0, 553, 1
0, 555, 1
0, 558, 1
0, 559, 1
0, 569, 1
0, 585, 1
0, 591, 1
0, 592, 1
0, 593, 1
0, 596, 1
0, 598, 1
0, 602, 1
0, 606, 1
0, 607, 1
0, 614, 1
0, 616, 1
0, 631, 1
0, 646, 1
0, 654, 1
0, 655, 1
0, 656, 1
0, 661, 1
0, 667, 1
0, 675, 1
0, 684, 1
0, 693, 1
0, 695, 1
0, 698, 1
0, 699, 1
0, 710, 1
0, 715, 1
0, 719, 1
0, 722, 1
0, 726, 1
1, 0, 1
1, 3, 1
1, 4, 1
1, 5, 1
1, 6, 1
1, 7, 1
1, 8, 1
1, 9, 1
1, 11, 1
1, 13, 1
1, 14, 1
1, 15, 1
1, 16, 1
1, 17, 1
1, 18, 1
1, 20, 1
1, 21, 1
1, 22, 1
1, 25, 1
1, 26, 1
1, 28, 1
1, 29, 1
1, 30, 1
1, 31, 1
1, 34, 1
1, 36, 1
1, 38, 1
1, 39, 1
1, 40, 1
1, 42, 1
1, 44, 1
1, 45, 1
1, 48, 1
1, 49, 1
1, 50, 1
1, 51, 1
1, 52, 1
1, 53, 1
1, 54, 1
1, 56, 1
1, 58, 1
1, 61, 1
1, 62, 1
1, 63, 1
1, 64, 1
1, 65, 1
1, 67, 1
1, 68, 1
1, 69, 1
1, 70, 1
1, 71, 1
1, 72, 1
1, 73, 1
1, 74, 1
1, 77, 1
1, 81, 1
1, 84, 1
1, 86, 1
1, 87, 1
1, 89, 1
1, 90, 1
1, 92, 1
1, 93, 1
1, 94, 1
1, 95, 1
1, 96, 1
1, 98, 1
1, 99, 1
1, 101, 1
1, 102, 1
1, 103, 1
1, 104, 1
