751, 166129
0, 1, 1
0, 2, 1
0, 4, 1
0, 5, 1
0, 6, 1
0, 7, 1
0, 9, 1
0, 11, 1
0, 13, 1
0, 14, 1
0, 15, 1
0, 17, 1
0, 18, 1
0, 19, 1
0, 20, 1
0, 21, 1
0, 22, 1
0, 23, 1
0, 24, 1
0, 25, 1
0, 27, 1
0, 29, 1
0, 30, 1
0, 31, 1
0, 33, 1
0, 34, 1
0, 35, 1
0, 37, 1
0, 38, 1
0, 39, 1
0, 40, 1
0, 42, 1
0, 44, 1
0, 45, 1
0, 47, 1
0, 48, 1
0, 49, 1
0, 50, 1
0, 51, 1
0, 52, 1
0, 54, 1
0, 55, 1
0, 56, 1
0, 58, 1
0, 59, 1
0, 61, 1
0, 64, 1
0, 65, 1
0, 66, 1
0, 67, 1
0, 70, 1
0, 71, 1
0, 72, 1
0, 73, 1
0, 74, 1
0, 75, 1
0, 77, 1
0, 79, 1
0, 80, 1
0, 81, 1
0, 82, 1
0, 83, 1
0, 86, 1
0, 87, 1
0, 88, 1
0, 90, 1
0, 93, 1
0, 94, 1
0, 95, 1
0, 96, 1
0, 97, 1
0, 98, 1
0, 99, 1
0, 100, 1
0, 101, 1
0, 104, 1
0, 105, 1
0, 108, 1
0, 109, 1
0, 111, 1
0, 112, 1
0, 113, 1
0, 114, 1
0, 116, 1
0, 117, 1
0, 121, 1
0, 123, 1
0, 125, 1
0, 126, 1
0, 127, 1
0, 129, 1
0, 130, 1
0, 131, 1
0, 133, 1
0, 134, 1
0, 135, 1
0, 136, 1
0, 137, 1
0, 138, 1
0, 139, 1
0, 141, 1
0, 142, 1
0, 143, 1
0, 146, 1
0, 147, 1
0, 148, 1
0, 149, 1
0, 150, 1
0, 151, 1
0, 152, 1
0, 153, 1
0, 154, 1
0, 155, 1
0, 157, 1
0, 160, 1
0, 161, 1
0, 162, 1
0, 163, 1
0, 164, 1
0, 166, 1
0, 167, 1
0, 168, 1
0, 171, 1
0, 172, 1
0, 173, 1
0, 174, 1
0, 176, 1
0, 177, 1
0, 178, 1
0, 179, 1
0, 180, 1
0, 181, 1
0, 182, 1
0, 183, 1
0, 185, 1
0, 186, 1
0, 187, 1
0, 188, 1
0, 190, 1
0, 191, 1
0, 193, 1
0, 194, 1
0, 195, 1
0, 199, 1
0, 200, 1
0, 201, 1
0, 202, 1
0, 203, 1
0, 204, 1
0, 205, 1
0, 207, 1
0, 208, 1
0, 210, 1
0, 211, 1
0, 212, 1
0, 215, 1
0, 216, 1
0, 218, 1
0, 220, 1
0, 222, 1
0, 224, 1
0, 227, 1
0, 228, 1
0, 229, 1
0, 231, 1
0, 232, 1
0, 233, 1
0, 234, 1
0, 235, 1
0, 236, 1
0, 238, 1
0, 239, 1
0, 240, 1
0, 241, 1
0, 242, 1
0, 245, 1
0, 248, 1
0, 249, 1
0, 250, 1
0, 251, 1
0, 252, 1
0, 253, 1
0, 254, 1
0, 255, 1
0, 256, 1
0, 257, 1
0, 259, 1
0, 261, 1
0, 262, 1
0, 263, 1
0, 264, 1
0, 266, 1
0, 268, 1
0, 270, 1
0, 271, 1
0, 272, 1
0, 273, 1
0, 274, 1
0, 276, 1
0, 277, 1
0, 278, 1
0, 279, 1
0, 280, 1
0, 281, 1
0, 282, 1
0, 283, 1
0, 286, 1
0, 288, 1
0, 290, 1
0, 291, 1
0, 293, 1
0, 294, 1
0, 297, 1
0, 298, 1
0, 299, 1
0, 300, 1
0, 302, 1
0, 303, 1
0, 304, 1
0, 305, 1
0, 306, 1
0, 308, 1
0, 309, 1
0, 310, 1
0, 311, 1
0, 313, 1
0, 314, 1
0, 315, 1
0, 316, 1
0, 318, 1
0, 320, 1
0, 321, 1
0, 323, 1
0, 326, 1
0, 328, 1
0, 330, 1
0, 331, 1
0, 332, 1
0, 334, 1
0, 335, 1
0, 336, 1
0, 337, 1
0, 338, 1
0, 339, 1
0, 340, 1
0, 341, 1
0, 343, 1
0, 344, 1
0, 345, 1
0, 346, 1
0, 347, 1
0, 348, 1
0, 352, 1
0, 353, 1
0, 355, 1
0, 356, 1
0, 358, 1
0, 360, 1
0, 361, 1
0, 362, 1
0, 363, 1
0, 365, 1
0, 366, 1
0, 368, 1
0, 371, 1
0, 372, 1
0, 373, 1
0, 375, 1
0, 376, 1
0, 377, 1
0, 379, 1
0, 380, 1
0, 382, 1
0, 383, 1
0, 384, 1
0, 386, 1
0, 387, 1
0, 388, 1
0, 389, 1
0, 390, 1
0, 391, 1
0, 392, 1
0, 393, 1
0, 394, 1
0, 395, 1
0, 396, 1
0, 397, 1
0, 398, 1
0, 399, 1
0, 401, 1
0, 403, 1
0, 404, 1
0, 407, 1
0, 408, 1
0, 409, 1
0, 411, 1
0, 412, 1
0, 413, 1
0, 415, 1
0, 416, 1
0, 417, 1
0, 420, 1
0, 423, 1
0, 424, 1
0, 425, 1
0, 426, 1
0, 428, 1
0, 429, 1
0, 430, 1
0, 431, 1
0, 434, 1
0, 435, 1
0, 436, 1
0, 437, 1
0, 438, 1
0, 441, 1
0, 443, 1
0, 444, 1
0, 445, 1
0, 446, 1
0, 449, 1
0, 450, 1
0, 451, 1
0, 452, 1
0, 453, 1
0, 454, 1
0, 455, 1
0, 456, 1
0, 457, 1
0, 458, 1
0, 459, 1
0, 460, 1
0, 461, 1
0, 462, 1
0, 463, 1
0, 464, 1
0, 465, 1
0, 468, 1
0, 469, 1
0, 470, 1
0, 472, 1
0, 473, 1
0, 474, 1
0, 475, 1
0, 477, 1
0, 478, 1
0, 479, 1
0, 481, 1
0, 483, 1
0, 484, 1
0, 486, 1
0, 487, 1
0, 488, 1
0, 489, 1
0, 490, 1
0, 491, 1
0, 492, 1
0, 493, 1
0, 495, 1
0, 496, 1
0, 498, 1
0, 499, 1
0, 500, 1
0, 501, 1
0, 502, 1
0, 503, 1
0, 504, 1
0, 505, 1
0, 508, 1
0, 511, 1
0, 513, 1
0, 515, 1
0, 516, 1
0, 520, 1
0, 521, 1
0, 522, 1
0, 525, 1
0, 526, 1
0, 528, 1
0, 529, 1
0, 530, 1
0, 531, 1
0, 534, 1
0, 535, 1
0, 536, 1
0, 537, 1
0, 538, 1
0, 539, 1
0, 541, 1
0, 542, 1
0, 543, 1
0, 546, 1
0, 547, 1
0, 548, 1
0, 549, 1
0, 550, 1
0, 552, 1
0, 553, 1
0, 554, 1
0, 555, 1
0, 557, 1
0, 558, 1
0, 560, 1
0, 561, 1
0, 562, 1
0, 563, 1
0, 566, 1
0, 567, 1
0, 568, 1
0, 569, 1
0, 570, 1
0, 572, 1
0, 573, 1
0, 575, 1
0, 576, 1
0, 577, 1
0, 578, 1
0, 579, 1
0, 580, 1
0, 581, 1
0, 582, 1
0, 584, 1
0, 585, 1
0, 588, 1
0, 589, 1
0, 591, 1
0, 592, 1
0, 594, 1
0, 595, 1
0, 597, 1
0, 598, 1
0, 601, 1
0, 603, 1
0, 605, 1
0, 606, 1
0, 607, 1
0, 608, 1
0, 610, 1
0, 611, 1
0, 613, 1
0, 614, 1
0, 615, 1
0, 616, 1
0, 617, 1
0, 618, 1
0, 619, 1
0, 620, 1
0, 621, 1
0, 623, 1
0, 625, 1
0, 626, 1
0, 627, 1
0, 628, 1
0, 629, 1
0, 630, 1
0, 631, 1
0, 633, 1
0, 634, 1
0, 635, 1
0, 636, 1
0, 638, 1
0, 640, 1
0, 642, 1
0, 644, 1
0, 647, 1
0, 649, 1
0, 650, 1
0, 652, 1
0, 653, 1
0, 655, 1
0, 656, 1
0, 658, 1
0, 659, 1
0, 660, 1
0, 661, 1
0, 663, 1
0, 664, 1
0, 670, 1
0, 671, 1
0, 672, 1
0, 673, 1
0, 674, 1
0, 676, 1
0, 677, 1
0, 678, 1
0, 679, 1
0, 681, 1
0, 682, 1
0, 683, 1
0, 684, 1
0, 687, 1
0, 688, 1
0, 691, 1
0, 693, 1
0, 694, 1
0, 696, 1
0, 697, 1
0, 698, 1
0, 699, 1
0, 700, 1
1, 4, 1
1, 9, 1
1, 11, 1
1, 13, 1
1, 15, 1
1, 33, 1
1, 34, 1
1, 52, 1
1, 57, 1
1, 67, 1
1, 77, 1
1, 79, 1
1, 80, 1
1, 123, 1
1, 130, 1
1, 135, 1
1, 139, 1
1, 142, 1
1, 150, 1
1, 153, 1
1, 159, 1
1, 166, 1
1, 177, 1
1, 178, 1
1, 190, 1
1, 212, 1
1, 213, 1
1, 223, 1
1, 225, 1
1, 230, 1
1, 234, 1
1, 240, 1
1, 242, 1
1, 257, 1
1, 281, 1
1, 286, 1
1, 290, 1
1, 309, 1
1, 313, 1
1, 318, 1
1, 330, 1
1, 332, 1
1, 336, 1
1, 344, 1
1, 356, 1
1, 367, 1
1, 373, 1
1, 379, 1
1, 391, 1
1, 395, 1
1, 404, 1
1, 408, 1
1, 431, 1
1, 455, 1
1, 464, 1
1, 478, 1
1, 481, 1
1, 484, 1
1, 488, 1
1, 490, 1
1, 493, 1
1, 495, 1
1, 501, 1
1, 519, 1
1, 531, 1
1, 533, 1
1, 542, 1
1, 546, 1
1, 560, 1
1, 562, 1
1, 580, 1
1, 588, 1
1, 602, 1
1, 605, 1
1, 612, 1
1, 614, 1
1, 619, 1
1, 623, 1
1, 629, 1
1, 655, 1
1, 662, 1
1, 671, 1
1, 672, 1
1, 673, 1
2, 1, 1
2, 3, 1
2, 5, 1
2, 6, 1
2, 8, 1
2, 23, 1
2, 25, 1
2, 35, 1
2, 41, 1
2, 42, 1
2, 45, 1
2, 54, 1
2, 58, 1
2, 60, 1
2, 63, 1
2, 69, 1
2, 70, 1
2, 82, 1
2, 83, 1
2, 95, 1
2, 97, 1
2, 99, 1
2, 123, 1
2, 124, 1
2, 129, 1
2, 131, 1
2, 136, 1
2, 137, 1
2, 142, 1
2, 143, 1
2, 146, 1
2, 155, 1
2, 158, 1
2, 161, 1
2, 165, 1
2, 171, 1
2, 174, 1
2, 186, 1
2, 187, 1
2, 188, 1
2, 193, 1
2, 203, 1
2, 205, 1
2, 210, 1
2, 211, 1
2, 219, 1
2, 229, 1
2, 232, 1
2, 236, 1
2, 237, 1
2, 241, 1
2, 242, 1
2, 267, 1
2, 270, 1
2, 275, 1
2, 277, 1
2, 279, 1
2, 287, 1
2, 291, 1
2, 296, 1
2, 315, 1
2, 316, 1
2, 321, 1
2, 328, 1
2, 331, 1
2, 351, 1
2, 352, 1
2, 362, 1
2, 364, 1
2, 375, 1
2, 387, 1
2, 389, 1
2, 393, 1
2, 404, 1
2, 409, 1
2, 424, 1
2, 425, 1
2, 426, 1
2, 433, 1
2, 451, 1
2, 457, 1
2, 460, 1
2, 474, 1
2, 492, 1
2, 493, 1
2, 495, 1
2, 499, 1
2, 503, 1
2, 511, 1
2, 513, 1
2, 528, 1
2, 529, 1
2, 536, 1
2, 537, 1
2, 541, 1
2, 553, 1
2, 562, 1
2, 568, 1
2, 569, 1
2, 577, 1
2, 578, 1
2, 594, 1
2, 595, 1
2, 603, 1
2, 613, 1
2, 614, 1
2, 620, 1
2, 626, 1
2, 630, 1
2, 640, 1
2, 650, 1
2, 655, 1
2, 658, 1
2, 669, 1
2, 671, 1
2, 678, 1
2, 680, 1
2, 684, 1
2, 685, 1
2, 689, 1
2, 691, 1
3, 0, 1
3, 1, 1
3, 2, 1
3, 4, 1
3, 5, 1
3, 6, 1
3, 7, 1
3, 9, 1
3, 11, 1
3, 12, 1
3, 13, 1
3, 14, 1
3, 15, 1
3, 16, 1
3, 17, 1
3, 18, 1
3, 19, 1
3, 20, 1
3, 21, 1
3, 22, 1
3, 24, 1
3, 25, 1
3, 27, 1
3, 29, 1
3, 30, 1
3, 31, 1
3, 33, 1
3, 34, 1
3, 35, 1
3, 37, 1
3, 38, 1
3, 40, 1
3, 42, 1
3, 43, 1
3, 44, 1
3, 45, 1
3, 47, 1
3, 49, 1
3, 50, 1
3, 51, 1
3, 52, 1
3, 54, 1
3, 55, 1
3, 56, 1
3, 57, 1
3, 58, 1
3, 60, 1
3, 61, 1
3, 63, 1
3, 65, 1
3, 67, 1
3, 70, 1
3, 71, 1
3, 74, 1
3, 75, 1
3, 77, 1
3, 78, 1
3, 79, 1
3, 80, 1
3, 82, 1
3, 83, 1
3, 86, 1
3, 87, 1
3, 88, 1
3, 90, 1
3, 91, 1
3, 93, 1
3, 94, 1
3, 95, 1
3, 96, 1
3, 97, 1
3, 98, 1
3, 99, 1
3, 101, 1
3, 102, 1
3, 103, 1
3, 104, 1
3, 105, 1
3, 106, 1
3, 108, 1
3, 109, 1
3, 111, 1
3, 112, 1
3, 113, 1
3, 114, 1
3, 117, 1
3, 119, 1
3, 121, 1
3, 123, 1
3, 126, 1
3, 127, 1
3, 129, 1
3, 130, 1
3, 131, 1
3, 133, 1
3, 134, 1
3, 135, 1
3, 136, 1
3, 137, 1
3, 138, 1
3, 139, 1
3, 141, 1
3, 142, 1
3, 143, 1
3, 145, 1
3, 146, 1
3, 147, 1
3, 149, 1
3, 150, 1
3, 151, 1
3, 152, 1
3, 154, 1
3, 157, 1
3, 158, 1
3, 159, 1
3, 160, 1
3, 161, 1
3, 162, 1
3, 164, 1
3, 165, 1
3, 167, 1
3, 168, 1
3, 171, 1
3, 173, 1
3, 174, 1
3, 175, 1
3, 177, 1
3, 178, 1
3, 181, 1
3, 182, 1
3, 183, 1
3, 184, 1
3, 185, 1
3, 186, 1
3, 187, 1
3, 188, 1
3, 190, 1
3, 191, 1
3, 193, 1
3, 194, 1
3, 195, 1
3, 199, 1
3, 200, 1
3, 201, 1
3, 202, 1
3, 203, 1
3, 204, 1
3, 205, 1
3, 206, 1
3, 207, 1
3, 208, 1
3, 209, 1
3, 211, 1
3, 212, 1
3, 215, 1
3, 219, 1
3, 220, 1
3, 221, 1
3, 222, 1
3, 223, 1
3, 224, 1
3, 225, 1
3, 228, 1
3, 229, 1
3, 231, 1
3, 233, 1
3, 234, 1
3, 236, 1
3, 238, 1
3, 239, 1
3, 241, 1
3, 242, 1
3, 246, 1
3, 248, 1
3, 249, 1
3, 250, 1
3, 253, 1
3, 254, 1
3, 255, 1
3, 256, 1
3, 257, 1
3, 259, 1
3, 261, 1
3, 262, 1
3, 263, 1
3, 264, 1
3, 266, 1
3, 267, 1
3, 268, 1
3, 271, 1
3, 272, 1
3, 273, 1
3, 274, 1
3, 275, 1
3, 276, 1
3, 277, 1
3, 278, 1
3, 279, 1
3, 281, 1
3, 282, 1
3, 283, 1
3, 286, 1
3, 287, 1
3, 288, 1
3, 290, 1
3, 291, 1
3, 292, 1
3, 293, 1
3, 294, 1
3, 298, 1
3, 299, 1
3, 302, 1
3, 303, 1
3, 304, 1
3, 305, 1
3, 306, 1
3, 309, 1
3, 311, 1
3, 312, 1
3, 314, 1
3, 315, 1
3, 316, 1
3, 318, 1
3, 320, 1
3, 321, 1
3, 322, 1
3, 323, 1
3, 326, 1
3, 328, 1
3, 330, 1
3, 331, 1
