366, 39659
0, 2, 1
0, 13, 1
0, 15, 1
0, 24, 1
0, 36, 1
0, 42, 1
0, 68, 1
0, 72, 1
0, 81, 1
0, 92, 1
0, 95, 1
0, 103, 1
0, 104, 1
0, 109, 1
0, 112, 1
0, 120, 1
0, 133, 1
0, 136, 1
0, 143, 1
0, 154, 1
0, 164, 1
0, 166, 1
0, 168, 1
0, 175, 1
0, 195, 1
0, 224, 1
0, 234, 1
0, 242, 1
0, 249, 1
0, 260, 1
0, 271, 1
0, 273, 1
0, 277, 1
0, 280, 1
0, 285, 1
0, 291, 1
0, 292, 1
0, 303, 1
0, 313, 1
0, 320, 1
0, 324, 1
1, 7, 1
1, 10, 1
1, 13, 1
1, 14, 1
1, 16, 1
1, 28, 1
1, 39, 1
1, 43, 1
1, 50, 1
1, 55, 1
1, 58, 1
1, 60, 1
1, 61, 1
1, 63, 1
1, 64, 1
1, 65, 1
1, 80, 1
1, 87, 1
1, 89, 1
1, 91, 1
1, 97, 1
1, 99, 1
1, 111, 1
1, 114, 1
1, 124, 1
1, 125, 1
1, 129, 1
1, 132, 1
1, 133, 1
1, 140, 1
1, 141, 1
1, 145, 1
1, 147, 1
1, 148, 1
1, 150, 1
1, 154, 1
1, 156, 1
1, 161, 1
1, 169, 1
1, 178, 1
1, 182, 1
1, 185, 1
1, 191, 1
1, 194, 1
1, 195, 1
1, 196, 1
1, 197, 1
1, 205, 1
1, 214, 1
1, 215, 1
1, 218, 1
1, 221, 1
1, 229, 1
1, 238, 1
1, 240, 1
1, 243, 1
1, 246, 1
1, 248, 1
1, 251, 1
1, 252, 1
1, 253, 1
1, 272, 1
1, 275, 1
1, 278, 1
1, 284, 1
1, 285, 1
1, 306, 1
1, 307, 1
1, 309, 1
1, 313, 1
1, 323, 1
1, 331, 1
1, 336, 1
1, 337, 1
2, 0, 1
2, 3, 1
2, 4, 1
2, 6, 1
2, 7, 1
2, 8, 1
2, 9, 1
2, 10, 1
2, 12, 1
2, 13, 1
2, 14, 1
2, 15, 1
2, 19, 1
2, 21, 1
2, 22, 1
2, 23, 1
2, 24, 1
2, 26, 1
2, 27, 1
2, 28, 1
2, 30, 1
2, 31, 1
2, 32, 1
2, 33, 1
2, 34, 1
2, 36, 1
2, 37, 1
2, 39, 1
2, 40, 1
2, 42, 1
2, 43, 1
2, 44, 1
2, 45, 1
2, 46, 1
2, 48, 1
2, 49, 1
2, 50, 1
2, 51, 1
2, 52, 1
2, 53, 1
2, 55, 1
2, 56, 1
2, 57, 1
2, 58, 1
2, 60, 1
2, 61, 1
2, 63, 1
2, 65, 1
2, 67, 1
2, 68, 1
2, 70, 1
2, 71, 1
2, 72, 1
2, 74, 1
2, 76, 1
2, 77, 1
2, 78, 1
2, 80, 1
2, 81, 1
2, 82, 1
2, 86, 1
2, 88, 1
2, 90, 1
2, 92, 1
2, 93, 1
2, 95, 1
2, 96, 1
2, 97, 1
2, 98, 1
2, 100, 1
2, 102, 1
2, 104, 1
2, 105, 1
2, 108, 1
2, 109, 1
2, 111, 1
2, 112, 1
2, 113, 1
2, 116, 1
2, 118, 1
2, 119, 1
2, 120, 1
2, 121, 1
2, 122, 1
2, 123, 1
2, 124, 1
2, 127, 1
2, 128, 1
2, 129, 1
2, 130, 1
2, 131, 1
2, 132, 1
2, 133, 1
2, 134, 1
2, 135, 1
2, 136, 1
2, 138, 1
2, 139, 1
2, 140, 1
2, 141, 1
2, 143, 1
2, 144, 1
2, 145, 1
2, 147, 1
2, 148, 1
2, 150, 1
2, 152, 1
2, 153, 1
2, 154, 1
2, 155, 1
2, 158, 1
2, 162, 1
2, 164, 1
2, 165, 1
2, 166, 1
2, 167, 1
2, 168, 1
2, 169, 1
2, 170, 1
2, 172, 1
2, 175, 1
2, 176, 1
2, 178, 1
2, 181, 1
2, 182, 1
2, 184, 1
2, 185, 1
2, 186, 1
2, 188, 1
2, 190, 1
2, 191, 1
2, 192, 1
2, 193, 1
2, 194, 1
2, 196, 1
2, 197, 1
2, 198, 1
2, 202, 1
2, 203, 1
2, 205, 1
2, 207, 1
2, 208, 1
2, 209, 1
2, 210, 1
2, 212, 1
2, 213, 1
2, 214, 1
2, 215, 1
2, 216, 1
2, 218, 1
2, 220, 1
2, 221, 1
2, 222, 1
2, 223, 1
2, 225, 1
2, 226, 1
2, 227, 1
2, 229, 1
2, 233, 1
2, 234, 1
2, 235, 1
2, 236, 1
2, 237, 1
2, 238, 1
2, 239, 1
2, 240, 1
2, 244, 1
2, 245, 1
2, 246, 1
2, 248, 1
2, 249, 1
2, 250, 1
2, 251, 1
2, 253, 1
2, 254, 1
2, 257, 1
2, 258, 1
2, 259, 1
2, 260, 1
2, 262, 1
2, 263, 1
2, 264, 1
2, 265, 1
2, 266, 1
2, 271, 1
2, 272, 1
2, 273, 1
2, 276, 1
2, 277, 1
2, 278, 1
2, 279, 1
2, 280, 1
2, 281, 1
2, 282, 1
2, 283, 1
2, 284, 1
2, 285, 1
2, 286, 1
2, 287, 1
2, 288, 1
2, 289, 1
2, 291, 1
2, 292, 1
2, 293, 1
2, 294, 1
2, 295, 1
2, 297, 1
2, 299, 1
2, 303, 1
2, 304, 1
2, 305, 1
2, 306, 1
2, 307, 1
2, 308, 1
2, 309, 1
2, 310, 1
2, 311, 1
2, 313, 1
2, 315, 1
2, 317, 1
2, 318, 1
2, 319, 1
2, 320, 1
2, 321, 1
2, 323, 1
2, 324, 1
2, 326, 1
2, 327, 1
2, 329, 1
2, 330, 1
2, 331, 1
2, 332, 1
2, 333, 1
2, 335, 1
2, 336, 1
2, 337, 1
3, 7, 1
3, 13, 1
3, 14, 1
3, 19, 1
3, 28, 1
3, 50, 1
3, 54, 1
3, 55, 1
3, 58, 1
3, 60, 1
3, 61, 1
3, 65, 1
3, 74, 1
3, 80, 1
3, 89, 1
3, 91, 1
3, 111, 1
3, 124, 1
3, 129, 1
3, 132, 1
3, 133, 1
3, 140, 1
3, 145, 1
3, 147, 1
3, 148, 1
3, 150, 1
3, 154, 1
3, 156, 1
3, 161, 1
3, 169, 1
3, 182, 1
3, 185, 1
3, 191, 1
3, 194, 1
3, 195, 1
3, 196, 1
3, 197, 1
3, 205, 1
3, 214, 1
3, 215, 1
3, 218, 1
3, 221, 1
3, 229, 1
3, 230, 1
3, 240, 1
3, 243, 1
3, 245, 1
3, 246, 1
3, 248, 1
3, 251, 1
3, 253, 1
3, 254, 1
3, 272, 1
3, 275, 1
3, 278, 1
3, 284, 1
3, 306, 1
3, 307, 1
3, 309, 1
3, 313, 1
3, 323, 1
3, 324, 1
3, 331, 1
3, 333, 1
3, 336, 1
3, 337, 1
3, 338, 1
4, 7, 1
4, 13, 1
4, 14, 1
4, 16, 1
4, 19, 1
4, 28, 1
4, 38, 1
4, 39, 1
4, 43, 1
4, 50, 1
4, 54, 1
4, 55, 1
4, 58, 1
