373, 40737
0, 6, 1
0, 7, 1
0, 9, 1
0, 10, 1
0, 12, 1
0, 15, 1
0, 24, 1
0, 29, 1
0, 32, 1
0, 39, 1
0, 42, 1
0, 43, 1
0, 46, 1
0, 47, 1
0, 54, 1
0, 55, 1
0, 68, 1
0, 78, 1
0, 81, 1
0, 88, 1
0, 96, 1
0, 97, 1
0, 99, 1
0, 100, 1
0, 104, 1
0, 112, 1
0, 113, 1
0, 115, 1
0, 117, 1
0, 125, 1
0, 126, 1
0, 130, 1
0, 134, 1
0, 137, 1
0, 144, 1
0, 145, 1
0, 147, 1
0, 148, 1
0, 149, 1
0, 152, 1
0, 156, 1
0, 162, 1
0, 163, 1
0, 166, 1
0, 178, 1
0, 189, 1
0, 190, 1
0, 191, 1
0, 200, 1
0, 204, 1
0, 215, 1
0, 218, 1
0, 221, 1
0, 225, 1
0, 227, 1
0, 234, 1
0, 242, 1
0, 248, 1
0, 251, 1
0, 261, 1
0, 264, 1
0, 266, 1
0, 270, 1
0, 272, 1
0, 281, 1
0, 296, 1
0, 300, 1
0, 303, 1
0, 311, 1
0, 325, 1
0, 334, 1
0, 338, 1
1, 6, 1
1, 7, 1
1, 9, 1
1, 10, 1
1, 15, 1
1, 24, 1
1, 29, 1
1, 39, 1
1, 42, 1
1, 43, 1
1, 46, 1
1, 54, 1
1, 55, 1
1, 64, 1
1, 68, 1
1, 75, 1
1, 78, 1
1, 79, 1
1, 81, 1
1, 88, 1
1, 99, 1
1, 100, 1
1, 104, 1
1, 112, 1
1, 115, 1
1, 125, 1
1, 126, 1
1, 130, 1
1, 137, 1
1, 140, 1
1, 144, 1
1, 145, 1
1, 147, 1
1, 148, 1
1, 149, 1
1, 152, 1
1, 156, 1
1, 158, 1
1, 162, 1
1, 166, 1
1, 178, 1
1, 190, 1
1, 200, 1
1, 204, 1
1, 215, 1
1, 218, 1
1, 225, 1
1, 234, 1
1, 242, 1
1, 248, 1
1, 261, 1
1, 266, 1
1, 269, 1
1, 270, 1
1, 272, 1
1, 281, 1
1, 288, 1
1, 296, 1
1, 300, 1
1, 303, 1
1, 311, 1
1, 324, 1
1, 334, 1
2, 1, 1
2, 3, 1
2, 4, 1
2, 7, 1
2, 8, 1
2, 9, 1
2, 10, 1
2, 11, 1
2, 12, 1
2, 13, 1
2, 14, 1
2, 15, 1
2, 16, 1
2, 19, 1
2, 20, 1
2, 21, 1
2, 22, 1
2, 24, 1
2, 25, 1
2, 26, 1
2, 27, 1
2, 28, 1
2, 29, 1
2, 33, 1
2, 34, 1
2, 37, 1
2, 38, 1
2, 40, 1
2, 41, 1
2, 42, 1
2, 43, 1
2, 44, 1
2, 47, 1
2, 50, 1
2, 51, 1
2, 52, 1
2, 55, 1
2, 57, 1
2, 59, 1
2, 60, 1
2, 67, 1
2, 68, 1
2, 69, 1
2, 70, 1
2, 71, 1
2, 72, 1
2, 74, 1
2, 79, 1
2, 80, 1
2, 81, 1
2, 83, 1
2, 84, 1
2, 85, 1
2, 86, 1
2, 87, 1
2, 88, 1
2, 89, 1
2, 90, 1
2, 92, 1
2, 93, 1
2, 95, 1
2, 98, 1
2, 99, 1
2, 100, 1
2, 101, 1
2, 102, 1
2, 103, 1
2, 104, 1
2, 106, 1
2, 107, 1
2, 108, 1
2, 109, 1
2, 110, 1
2, 111, 1
2, 112, 1
2, 115, 1
2, 116, 1
2, 118, 1
2, 119, 1
2, 120, 1
2, 121, 1
2, 122, 1
2, 123, 1
2, 125, 1
2, 126, 1
2, 127, 1
2, 129, 1
2, 130, 1
2, 131, 1
2, 133, 1
2, 135, 1
2, 137, 1
2, 138, 1
2, 139, 1
2, 141, 1
2, 142, 1
2, 143, 1
2, 144, 1
2, 146, 1
2, 149, 1
2, 150, 1
2, 151, 1
2, 152, 1
2, 153, 1
2, 154, 1
2, 155, 1
2, 157, 1
2, 159, 1
2, 160, 1
2, 162, 1
2, 163, 1
2, 164, 1
2, 165, 1
2, 166, 1
2, 168, 1
2, 169, 1
2, 174, 1
2, 176, 1
2, 177, 1
2, 178, 1
2, 179, 1
2, 180, 1
2, 181, 1
2, 185, 1
2, 187, 1
2, 189, 1
2, 190, 1
2, 191, 1
2, 192, 1
2, 194, 1
2, 195, 1
2, 196, 1
2, 198, 1
2, 199, 1
2, 200, 1
2, 201, 1
2, 203, 1
2, 204, 1
2, 205, 1
2, 206, 1
2, 207, 1
2, 208, 1
2, 209, 1
2, 210, 1
2, 211, 1
2, 214, 1
2, 215, 1
2, 216, 1
2, 218, 1
2, 219, 1
2, 221, 1
2, 222, 1
2, 223, 1
2, 225, 1
2, 226, 1
2, 227, 1
2, 228, 1
2, 230, 1
2, 232, 1
2, 233, 1
2, 235, 1
2, 237, 1
2, 238, 1
2, 239, 1
2, 240, 1
2, 241, 1
2, 242, 1
2, 243, 1
2, 244, 1
2, 245, 1
2, 247, 1
2, 248, 1
2, 250, 1
2, 252, 1
2, 254, 1
2, 255, 1
2, 257, 1
2, 259, 1
2, 260, 1
2, 261, 1
2, 264, 1
2, 265, 1
2, 266, 1
2, 267, 1
2, 271, 1
2, 272, 1
2, 273, 1
2, 276, 1
2, 277, 1
2, 279, 1
2, 280, 1
2, 281, 1
2, 283, 1
2, 284, 1
2, 285, 1
2, 286, 1
2, 287, 1
2, 288, 1
2, 290, 1
2, 291, 1
2, 292, 1
2, 293, 1
2, 295, 1
2, 296, 1
2, 299, 1
2, 300, 1
2, 301, 1
2, 302, 1
2, 303, 1
2, 304, 1
2, 305, 1
2, 307, 1
2, 308, 1
2, 315, 1
2, 317, 1
2, 321, 1
2, 322, 1
2, 323, 1
2, 324, 1
2, 326, 1
2, 327, 1
2, 329, 1
2, 330, 1
2, 331, 1
2, 332, 1
2, 333, 1
2, 334, 1
2, 336, 1
2, 337, 1
3, 39, 1
3, 99, 1
3, 158, 1
4, 9, 1
4, 10, 1
4, 12, 1
4, 15, 1
4, 24, 1
4, 29, 1
4, 39, 1
4, 42, 1
4, 43, 1
4, 46, 1
4, 47, 1
4, 55, 1
4, 79, 1
4, 81, 1
4, 88, 1
4, 97, 1
4, 99, 1
4, 100, 1
4, 104, 1
4, 112, 1
4, 113, 1
4, 115, 1
4, 125, 1
4, 126, 1
4, 130, 1
4, 144, 1
4, 145, 1
4, 147, 1
4, 148, 1
4, 149, 1
4, 152, 1
4, 156, 1
4, 162, 1
4, 163, 1
4, 166, 1
4, 178, 1
4, 181, 1
4, 183, 1
4, 190, 1
4, 191, 1
4, 198, 1
4, 204, 1
4, 215, 1
4, 218, 1
4, 225, 1
4, 231, 1
4, 234, 1
4, 242, 1
4, 248, 1
4, 261, 1
4, 264, 1
4, 266, 1
4, 269, 1
4, 272, 1
4, 281, 1
4, 288, 1
4, 300, 1
4, 303, 1
4, 311, 1
4, 320, 1
4, 325, 1
4, 334, 1
5, 6, 1
5, 7, 1
5, 9, 1
5, 10, 1
5, 12, 1
5, 15, 1
5, 29, 1
5, 39, 1
5, 42, 1
5, 43, 1
5, 46, 1
5, 47, 1
5, 55, 1
5, 64, 1
5, 68, 1
5, 79, 1
5, 81, 1
5, 88, 1
5, 99, 1
5, 100, 1
5, 104, 1
5, 112, 1
5, 113, 1
5, 125, 1
5, 126, 1
5, 130, 1
5, 134, 1
5, 144, 1
5, 145, 1
5, 149, 1
5, 152, 1
5, 156, 1
5, 162, 1
5, 163, 1
5, 166, 1
5, 178, 1
5, 183, 1
5, 189, 1
5, 190, 1
5, 191, 1
5, 193, 1
5, 198, 1
5, 204, 1
5, 215, 1
5, 221, 1
5, 225, 1
5, 227, 1
5, 234, 1
5, 242, 1
5, 248, 1
5, 261, 1
5, 264, 1
5, 266, 1
5, 272, 1
5, 281, 1
5, 288, 1
5, 296, 1
5, 300, 1
5, 302, 1
5, 303, 1
5, 306, 1
5, 311, 1
5, 320, 1
5, 324, 1
5, 334, 1
6, 1, 1
6, 2, 1
6, 3, 1
6, 4, 1
6, 5, 1
6, 7, 1
6, 8, 1
6, 9, 1
6, 10, 1
6, 11, 1
6, 12, 1
6, 13, 1
6, 14, 1
6, 15, 1
6, 16, 1
6, 18, 1
6, 19, 1
6, 20, 1
6, 21, 1
