340, 30845
0, 2, 1
0, 5, 1
0, 15, 1
0, 27, 1
0, 30, 1
0, 36, 1
0, 53, 1
0, 73, 1
0, 86, 1
0, 100, 1
0, 102, 1
0, 111, 1
0, 118, 1
0, 119, 1
0, 122, 1
0, 129, 1
0, 131, 1
0, 139, 1
0, 162, 1
0, 164, 1
0, 170, 1
0, 212, 1
0, 213, 1
0, 215, 1
0, 223, 1
0, 236, 1
0, 244, 1
0, 246, 1
0, 248, 1
0, 253, 1
0, 276, 1
0, 297, 1
0, 300, 1
0, 307, 1
0, 311, 1
1, 2, 1
1, 5, 1
1, 11, 1
1, 15, 1
1, 27, 1
1, 30, 1
1, 36, 1
1, 53, 1
1, 73, 1
1, 86, 1
1, 100, 1
1, 102, 1
1, 111, 1
1, 114, 1
1, 118, 1
1, 119, 1
1, 122, 1
1, 129, 1
1, 131, 1
1, 139, 1
1, 140, 1
1, 162, 1
1, 164, 1
1, 170, 1
1, 213, 1
1, 215, 1
1, 233, 1
1, 244, 1
1, 253, 1
1, 297, 1
1, 300, 1
1, 307, 1
2, 1, 1
2, 6, 1
2, 8, 1
2, 11, 1
2, 24, 1
2, 45, 1
2, 72, 1
2, 84, 1
2, 91, 1
2, 113, 1
2, 122, 1
2, 125, 1
2, 134, 1
2, 138, 1
2, 141, 1
2, 145, 1
2, 152, 1
2, 159, 1
2, 161, 1
2, 166, 1
2, 175, 1
2, 178, 1
2, 181, 1
2, 183, 1
2, 184, 1
2, 186, 1
2, 200, 1
2, 202, 1
2, 206, 1
2, 211, 1
2, 218, 1
2, 224, 1
2, 225, 1
2, 230, 1
2, 247, 1
2, 266, 1
2, 268, 1
2, 269, 1
2, 273, 1
2, 274, 1
2, 279, 1
2, 295, 1
2, 298, 1
2, 301, 1
2, 309, 1
3, 1, 1
3, 11, 1
3, 24, 1
3, 39, 1
3, 41, 1
3, 43, 1
3, 45, 1
3, 50, 1
3, 72, 1
3, 84, 1
3, 88, 1
3, 95, 1
3, 113, 1
3, 125, 1
3, 134, 1
3, 135, 1
3, 138, 1
3, 141, 1
3, 145, 1
3, 161, 1
3, 166, 1
3, 175, 1
3, 176, 1
3, 178, 1
3, 181, 1
3, 183, 1
3, 184, 1
3, 200, 1
3, 202, 1
3, 211, 1
3, 218, 1
3, 224, 1
3, 225, 1
3, 230, 1
3, 247, 1
3, 266, 1
3, 268, 1
3, 269, 1
3, 273, 1
3, 274, 1
3, 275, 1
3, 279, 1
3, 288, 1
3, 295, 1
3, 298, 1
3, 301, 1
3, 309, 1
4, 1, 1
4, 11, 1
4, 24, 1
4, 39, 1
4, 41, 1
4, 42, 1
4, 45, 1
4, 50, 1
4, 53, 1
4, 61, 1
4, 72, 1
4, 84, 1
4, 88, 1
4, 91, 1
4, 93, 1
4, 95, 1
4, 113, 1
4, 116, 1
4, 122, 1
4, 125, 1
4, 126, 1
4, 134, 1
4, 135, 1
4, 138, 1
4, 141, 1
4, 145, 1
4, 159, 1
4, 161, 1
4, 176, 1
4, 178, 1
4, 181, 1
4, 183, 1
4, 184, 1
4, 193, 1
4, 200, 1
4, 202, 1
4, 205, 1
4, 206, 1
4, 211, 1
4, 218, 1
4, 224, 1
4, 225, 1
4, 229, 1
4, 230, 1
4, 247, 1
4, 259, 1
4, 266, 1
4, 268, 1
4, 269, 1
4, 273, 1
4, 274, 1
4, 275, 1
4, 279, 1
4, 280, 1
4, 288, 1
4, 295, 1
4, 298, 1
4, 301, 1
4, 309, 1
5, 1, 1
5, 11, 1
5, 24, 1
5, 39, 1
5, 43, 1
5, 44, 1
5, 45, 1
5, 50, 1
5, 61, 1
5, 72, 1
5, 82, 1
5, 84, 1
5, 88, 1
5, 91, 1
5, 95, 1
5, 113, 1
5, 122, 1
5, 124, 1
5, 126, 1
5, 134, 1
5, 138, 1
5, 141, 1
5, 145, 1
5, 152, 1
5, 159, 1
5, 161, 1
5, 176, 1
5, 178, 1
5, 181, 1
5, 183, 1
5, 184, 1
5, 200, 1
5, 202, 1
5, 206, 1
5, 209, 1
5, 211, 1
5, 218, 1
5, 224, 1
5, 225, 1
5, 230, 1
5, 247, 1
5, 259, 1
5, 266, 1
5, 268, 1
5, 269, 1
5, 273, 1
5, 274, 1
5, 275, 1
5, 279, 1
5, 280, 1
5, 288, 1
5, 295, 1
5, 298, 1
5, 301, 1
5, 309, 1
6, 11, 1
6, 24, 1
6, 43, 1
6, 45, 1
6, 53, 1
6, 61, 1
6, 72, 1
6, 84, 1
6, 88, 1
6, 91, 1
6, 93, 1
6, 95, 1
6, 113, 1
6, 116, 1
6, 122, 1
6, 124, 1
6, 125, 1
6, 126, 1
6, 134, 1
6, 138, 1
6, 141, 1
6, 145, 1
6, 159, 1
6, 161, 1
6, 175, 1
6, 176, 1
6, 178, 1
6, 183, 1
6, 184, 1
6, 202, 1
6, 205, 1
6, 211, 1
6, 216, 1
6, 225, 1
6, 230, 1
6, 247, 1
6, 266, 1
6, 268, 1
6, 269, 1
6, 273, 1
6, 274, 1
6, 275, 1
6, 279, 1
6, 288, 1
6, 295, 1
6, 298, 1
6, 301, 1
6, 309, 1
7, 0, 1
7, 1, 1
7, 2, 1
7, 3, 1
7, 4, 1
7, 5, 1
7, 9, 1
7, 10, 1
7, 11, 1
7, 12, 1
7, 13, 1
7, 15, 1
7, 17, 1
7, 19, 1
7, 20, 1
7, 21, 1
7, 22, 1
7, 23, 1
7, 24, 1
7, 25, 1
