335, 31254
0, 7, 1
0, 13, 1
0, 14, 1
0, 22, 1
0, 30, 1
0, 35, 1
0, 36, 1
0, 39, 1
0, 42, 1
0, 44, 1
0, 49, 1
0, 54, 1
0, 57, 1
0, 58, 1
0, 68, 1
0, 76, 1
0, 79, 1
0, 81, 1
0, 84, 1
0, 97, 1
0, 104, 1
0, 111, 1
0, 113, 1
0, 121, 1
0, 133, 1
0, 136, 1
0, 137, 1
0, 139, 1
0, 144, 1
0, 148, 1
0, 149, 1
0, 153, 1
0, 159, 1
0, 161, 1
0, 163, 1
0, 179, 1
0, 185, 1
0, 186, 1
0, 202, 1
0, 205, 1
0, 210, 1
0, 223, 1
0, 227, 1
0, 230, 1
0, 238, 1
0, 257, 1
0, 267, 1
0, 270, 1
0, 271, 1
0, 275, 1
0, 277, 1
0, 279, 1
0, 282, 1
0, 290, 1
0, 301, 1
1, 2, 1
1, 6, 1
1, 7, 1
1, 8, 1
1, 10, 1
1, 12, 1
1, 14, 1
1, 15, 1
1, 17, 1
1, 18, 1
1, 20, 1
1, 21, 1
1, 23, 1
1, 24, 1
1, 25, 1
1, 26, 1
1, 27, 1
1, 28, 1
1, 29, 1
1, 31, 1
1, 32, 1
1, 34, 1
1, 35, 1
1, 36, 1
1, 37, 1
1, 38, 1
1, 39, 1
1, 40, 1
1, 43, 1
1, 44, 1
1, 45, 1
1, 47, 1
1, 48, 1
1, 49, 1
1, 51, 1
1, 52, 1
1, 53, 1
1, 55, 1
1, 56, 1
1, 57, 1
1, 58, 1
1, 62, 1
1, 63, 1
1, 66, 1
1, 67, 1
1, 68, 1
1, 69, 1
1, 70, 1
1, 72, 1
1, 73, 1
1, 76, 1
1, 78, 1
1, 79, 1
1, 80, 1
1, 81, 1
1, 82, 1
1, 83, 1
1, 84, 1
1, 85, 1
1, 86, 1
1, 89, 1
1, 90, 1
1, 91, 1
1, 93, 1
1, 94, 1
1, 95, 1
1, 96, 1
1, 97, 1
1, 98, 1
1, 100, 1
1, 103, 1
1, 104, 1
1, 105, 1
1, 106, 1
1, 108, 1
1, 109, 1
1, 110, 1
1, 111, 1
1, 113, 1
1, 114, 1
1, 115, 1
1, 117, 1
1, 118, 1
1, 122, 1
1, 123, 1
1, 124, 1
1, 125, 1
1, 126, 1
1, 128, 1
1, 129, 1
1, 130, 1
1, 131, 1
1, 133, 1
1, 134, 1
1, 135, 1
1, 137, 1
1, 138, 1
1, 139, 1
1, 140, 1
1, 144, 1
1, 147, 1
1, 148, 1
1, 149, 1
1, 150, 1
1, 151, 1
1, 152, 1
1, 153, 1
1, 155, 1
1, 158, 1
1, 161, 1
1, 162, 1
1, 163, 1
1, 164, 1
1, 165, 1
1, 167, 1
1, 168, 1
1, 169, 1
1, 171, 1
1, 172, 1
1, 174, 1
1, 175, 1
1, 176, 1
1, 177, 1
1, 179, 1
1, 180, 1
1, 181, 1
1, 182, 1
1, 183, 1
1, 184, 1
1, 185, 1
1, 186, 1
1, 187, 1
1, 189, 1
1, 192, 1
1, 193, 1
1, 194, 1
1, 195, 1
1, 197, 1
1, 198, 1
1, 201, 1
1, 202, 1
1, 204, 1
1, 205, 1
1, 206, 1
1, 209, 1
1, 210, 1
1, 211, 1
1, 212, 1
1, 213, 1
1, 217, 1
1, 218, 1
1, 219, 1
1, 220, 1
1, 221, 1
1, 223, 1
1, 224, 1
1, 225, 1
1, 226, 1
1, 227, 1
1, 228, 1
1, 229, 1
1, 230, 1
1, 231, 1
1, 233, 1
1, 234, 1
1, 237, 1
1, 238, 1
1, 239, 1
1, 240, 1
1, 241, 1
1, 243, 1
1, 244, 1
1, 245, 1
1, 247, 1
1, 248, 1
1, 249, 1
1, 250, 1
1, 253, 1
1, 254, 1
1, 256, 1
1, 257, 1
1, 258, 1
1, 259, 1
1, 261, 1
1, 262, 1
1, 265, 1
1, 267, 1
1, 268, 1
1, 272, 1
1, 273, 1
1, 274, 1
1, 275, 1
1, 276, 1
1, 277, 1
1, 280, 1
1, 281, 1
1, 283, 1
1, 284, 1
1, 285, 1
1, 286, 1
1, 289, 1
1, 291, 1
1, 293, 1
1, 295, 1
1, 300, 1
1, 301, 1
1, 302, 1
1, 303, 1
1, 304, 1
2, 3, 1
2, 7, 1
2, 13, 1
2, 14, 1
2, 22, 1
2, 35, 1
2, 36, 1
2, 39, 1
2, 49, 1
2, 54, 1
2, 57, 1
2, 58, 1
2, 68, 1
2, 76, 1
2, 79, 1
2, 81, 1
2, 84, 1
2, 97, 1
2, 104, 1
2, 108, 1
2, 111, 1
2, 112, 1
2, 113, 1
2, 114, 1
2, 116, 1
2, 133, 1
2, 137, 1
2, 139, 1
2, 141, 1
2, 144, 1
2, 148, 1
2, 153, 1
2, 161, 1
2, 163, 1
2, 179, 1
2, 185, 1
2, 186, 1
2, 190, 1
2, 202, 1
2, 204, 1
2, 205, 1
2, 207, 1
2, 210, 1
2, 216, 1
2, 223, 1
2, 227, 1
2, 236, 1
2, 238, 1
2, 257, 1
2, 267, 1
2, 270, 1
2, 275, 1
2, 277, 1
2, 282, 1
2, 290, 1
2, 301, 1
3, 7, 1
3, 13, 1
3, 14, 1
3, 15, 1
3, 22, 1
3, 35, 1
3, 36, 1
3, 39, 1
3, 42, 1
3, 49, 1
3, 54, 1
3, 57, 1
3, 58, 1
3, 68, 1
3, 75, 1
3, 76, 1
3, 79, 1
3, 81, 1
3, 84, 1
3, 97, 1
3, 104, 1
3, 108, 1
3, 111, 1
3, 113, 1
3, 114, 1
3, 116, 1
3, 130, 1
