362, 38872
0, 1, 1
0, 2, 1
0, 5, 1
0, 6, 1
0, 7, 1
0, 8, 1
0, 10, 1
0, 12, 1
0, 13, 1
0, 16, 1
0, 17, 1
0, 18, 1
0, 19, 1
0, 20, 1
0, 21, 1
0, 24, 1
0, 25, 1
0, 27, 1
0, 28, 1
0, 29, 1
0, 30, 1
0, 31, 1
0, 32, 1
0, 33, 1
0, 36, 1
0, 38, 1
0, 39, 1
0, 40, 1
0, 41, 1
0, 42, 1
0, 43, 1
0, 46, 1
0, 47, 1
0, 48, 1
0, 49, 1
0, 50, 1
0, 51, 1
0, 52, 1
0, 53, 1
0, 55, 1
0, 57, 1
0, 59, 1
0, 60, 1
0, 62, 1
0, 63, 1
0, 64, 1
0, 66, 1
0, 67, 1
0, 68, 1
0, 70, 1
0, 71, 1
0, 72, 1
0, 75, 1
0, 77, 1
0, 80, 1
0, 81, 1
0, 82, 1
0, 83, 1
0, 85, 1
0, 87, 1
0, 88, 1
0, 89, 1
0, 90, 1
0, 91, 1
0, 94, 1
0, 95, 1
0, 97, 1
0, 98, 1
0, 99, 1
0, 101, 1
0, 105, 1
0, 107, 1
0, 108, 1
0, 109, 1
0, 110, 1
0, 111, 1
0, 112, 1
0, 113, 1
0, 115, 1
0, 116, 1
0, 118, 1
0, 119, 1
0, 120, 1
0, 121, 1
0, 122, 1
0, 123, 1
0, 124, 1
0, 126, 1
0, 128, 1
0, 129, 1
0, 131, 1
0, 132, 1
0, 133, 1
0, 134, 1
0, 135, 1
0, 136, 1
0, 138, 1
0, 139, 1
0, 140, 1
0, 141, 1
0, 142, 1
0, 144, 1
0, 148, 1
0, 149, 1
0, 150, 1
0, 151, 1
0, 153, 1
0, 154, 1
0, 156, 1
0, 157, 1
0, 158, 1
0, 160, 1
0, 161, 1
0, 162, 1
0, 163, 1
0, 164, 1
0, 165, 1
0, 166, 1
0, 168, 1
0, 170, 1
0, 172, 1
0, 176, 1
0, 177, 1
0, 178, 1
0, 180, 1
0, 181, 1
0, 182, 1
0, 183, 1
0, 184, 1
0, 185, 1
0, 186, 1
0, 187, 1
0, 189, 1
0, 190, 1
0, 192, 1
0, 193, 1
0, 194, 1
0, 196, 1
0, 198, 1
0, 199, 1
0, 201, 1
0, 202, 1
0, 203, 1
0, 205, 1
0, 206, 1
0, 207, 1
0, 208, 1
0, 209, 1
0, 210, 1
0, 211, 1
0, 212, 1
0, 213, 1
0, 214, 1
0, 215, 1
0, 216, 1
0, 219, 1
0, 221, 1
0, 222, 1
0, 223, 1
0, 224, 1
0, 226, 1
0, 227, 1
0, 229, 1
0, 230, 1
0, 232, 1
0, 233, 1
0, 235, 1
0, 236, 1
0, 237, 1
0, 238, 1
0, 240, 1
0, 243, 1
0, 244, 1
0, 245, 1
0, 246, 1
0, 247, 1
0, 248, 1
0, 249, 1
0, 250, 1
0, 251, 1
0, 252, 1
0, 253, 1
0, 254, 1
0, 255, 1
0, 256, 1
0, 257, 1
0, 258, 1
0, 259, 1
0, 260, 1
0, 261, 1
0, 263, 1
0, 264, 1
0, 267, 1
0, 268, 1
0, 269, 1
0, 270, 1
0, 271, 1
0, 272, 1
0, 273, 1
0, 274, 1
0, 276, 1
0, 277, 1
0, 278, 1
0, 279, 1
0, 280, 1
0, 281, 1
0, 282, 1
0, 283, 1
0, 286, 1
0, 287, 1
0, 288, 1
0, 289, 1
0, 291, 1
0, 293, 1
0, 295, 1
0, 297, 1
0, 299, 1
0, 300, 1
0, 301, 1
0, 302, 1
0, 304, 1
0, 306, 1
0, 308, 1
0, 310, 1
0, 311, 1
0, 312, 1
0, 313, 1
0, 314, 1
0, 315, 1
0, 316, 1
0, 317, 1
0, 318, 1
0, 319, 1
0, 320, 1
0, 321, 1
0, 323, 1
0, 324, 1
0, 325, 1
0, 327, 1
0, 329, 1
0, 332, 1
1, 3, 1
1, 5, 1
1, 6, 1
1, 7, 1
1, 8, 1
1, 9, 1
1, 11, 1
1, 12, 1
1, 13, 1
1, 16, 1
1, 17, 1
1, 18, 1
1, 19, 1
1, 20, 1
1, 21, 1
1, 24, 1
1, 25, 1
1, 26, 1
1, 27, 1
1, 29, 1
1, 30, 1
1, 31, 1
1, 32, 1
1, 33, 1
1, 36, 1
1, 37, 1
1, 38, 1
1, 39, 1
1, 41, 1
1, 43, 1
1, 45, 1
1, 46, 1
1, 47, 1
1, 48, 1
1, 49, 1
1, 50, 1
1, 51, 1
1, 53, 1
1, 55, 1
1, 57, 1
1, 59, 1
1, 60, 1
1, 62, 1
1, 63, 1
1, 64, 1
1, 65, 1
1, 66, 1
1, 67, 1
1, 70, 1
1, 71, 1
1, 72, 1
1, 74, 1
1, 76, 1
1, 77, 1
1, 79, 1
1, 80, 1
1, 81, 1
1, 82, 1
1, 83, 1
1, 85, 1
1, 86, 1
1, 87, 1
1, 88, 1
1, 89, 1
1, 90, 1
1, 91, 1
1, 94, 1
1, 95, 1
1, 97, 1
1, 99, 1
1, 101, 1
1, 105, 1
1, 106, 1
1, 107, 1
1, 108, 1
1, 109, 1
1, 110, 1
1, 111, 1
1, 112, 1
1, 113, 1
1, 114, 1
1, 115, 1
1, 116, 1
1, 118, 1
1, 119, 1
1, 120, 1
1, 121, 1
1, 122, 1
1, 123, 1
1, 124, 1
1, 128, 1
1, 129, 1
1, 131, 1
1, 132, 1
1, 133, 1
1, 134, 1
1, 135, 1
1, 136, 1
1, 137, 1
1, 139, 1
1, 140, 1
1, 142, 1
1, 144, 1
1, 148, 1
1, 149, 1
1, 150, 1
1, 151, 1
1, 152, 1
1, 153, 1
1, 154, 1
1, 155, 1
1, 156, 1
1, 157, 1
1, 158, 1
1, 161, 1
1, 162, 1
1, 163, 1
1, 164, 1
1, 165, 1
1, 168, 1
1, 170, 1
1, 172, 1
1, 175, 1
1, 177, 1
1, 178, 1
1, 179, 1
1, 180, 1
1, 181, 1
1, 182, 1
1, 183, 1
1, 184, 1
1, 185, 1
1, 186, 1
1, 187, 1
1, 189, 1
1, 190, 1
1, 192, 1
1, 193, 1
1, 194, 1
1, 196, 1
1, 197, 1
1, 198, 1
1, 199, 1
1, 201, 1
1, 202, 1
1, 203, 1
1, 205, 1
1, 207, 1
1, 208, 1
1, 209, 1
1, 210, 1
1, 211, 1
1, 212, 1
1, 213, 1
1, 214, 1
1, 215, 1
1, 216, 1
1, 218, 1
1, 219, 1
1, 221, 1
1, 222, 1
1, 223, 1
1, 224, 1
1, 225, 1
1, 226, 1
1, 227, 1
1, 229, 1
1, 230, 1
1, 232, 1
1, 233, 1
1, 235, 1
1, 236, 1
1, 237, 1
1, 238, 1
1, 240, 1
1, 243, 1
1, 244, 1
1, 245, 1
1, 246, 1
1, 248, 1
1, 249, 1
1, 250, 1
1, 251, 1
1, 252, 1
1, 253, 1
1, 254, 1
1, 255, 1
1, 256, 1
1, 257, 1
1, 258, 1
1, 259, 1
1, 261, 1
1, 262, 1
1, 263, 1
1, 267, 1
1, 268, 1
1, 269, 1
1, 270, 1
1, 272, 1
1, 276, 1
1, 277, 1
1, 278, 1
1, 279, 1
1, 280, 1
1, 282, 1
1, 283, 1
1, 286, 1
1, 287, 1
1, 289, 1
1, 290, 1
1, 291, 1
1, 292, 1
1, 293, 1
1, 297, 1
1, 298, 1
1, 299, 1
1, 300, 1
1, 301, 1
1, 302, 1
1, 305, 1
1, 306, 1
1, 308, 1
1, 310, 1
1, 311, 1
1, 312, 1
1, 313, 1
1, 314, 1
1, 315, 1
1, 319, 1
1, 320, 1
1, 321, 1
1, 323, 1
1, 324, 1
1, 325, 1
1, 327, 1
1, 332, 1
2, 3, 1
2, 18, 1
2, 24, 1
2, 28, 1
2, 29, 1
2, 32, 1
2, 33, 1
2, 35, 1
2, 39, 1
2, 47, 1
2, 50, 1
2, 51, 1
2, 52, 1
2, 63, 1
2, 66, 1
2, 69, 1
2, 74, 1
2, 77, 1
2, 80, 1
2, 82, 1
2, 88, 1
2, 89, 1
2, 98, 1
2, 107, 1
2, 113, 1
2, 114, 1
2, 133, 1
2, 137, 1
2, 140, 1
2, 154, 1
2, 159, 1
2, 162, 1
2, 164, 1
2, 165, 1
2, 168, 1
2, 172, 1
2, 178, 1
2, 179, 1
2, 187, 1
2, 190, 1
2, 196, 1
2, 202, 1
2, 205, 1
2, 211, 1
2, 216, 1
2, 221, 1
2, 223, 1
2, 224, 1
2, 231, 1
2, 237, 1
2, 246, 1
2, 252, 1
2, 261, 1
2, 263, 1
2, 271, 1
2, 273, 1
2, 274, 1
2, 275, 1
2, 276, 1
2, 282, 1
2, 286, 1
2, 288, 1
2, 291, 1
2, 292, 1
2, 297, 1
2, 299, 1
2, 301, 1
2, 304, 1
2, 305, 1
2, 314, 1
2, 328, 1
2, 329, 1
2, 330, 1
3, 11, 1
3, 17, 1
3, 64, 1
3, 67, 1
3, 71, 1
3, 72, 1
3, 106, 1
3, 109, 1
3, 110, 1
3, 112, 1
3, 115, 1
3, 128, 1
3, 135, 1
3, 139, 1
3, 148, 1
3, 151, 1
3, 157, 1
3, 166, 1
3, 172, 1
3, 182, 1
3, 189, 1
3, 190, 1
3, 229, 1
3, 245, 1
3, 250, 1
3, 251, 1
3, 255, 1
3, 272, 1
3, 277, 1
3, 279, 1
3, 287, 1
3, 308, 1
3, 313, 1
3, 315, 1
3, 317, 1
4, 3, 1
4, 18, 1
4, 24, 1
4, 28, 1
4, 29, 1
4, 32, 1
4, 33, 1
4, 39, 1
4, 47, 1
4, 50, 1
4, 51, 1
4, 63, 1
4, 66, 1
4, 69, 1
4, 74, 1
4, 77, 1
4, 80, 1
4, 82, 1
4, 88, 1
4, 89, 1
4, 93, 1
4, 98, 1
4, 107, 1
4, 113, 1
4, 114, 1
4, 133, 1
4, 137, 1
4, 140, 1
4, 154, 1
4, 162, 1
4, 164, 1
4, 165, 1
4, 168, 1
4, 172, 1
4, 176, 1
4, 178, 1
4, 179, 1
4, 187, 1
4, 190, 1
4, 196, 1
4, 202, 1
4, 205, 1
4, 211, 1
4, 216, 1
4, 221, 1
4, 223, 1
4, 231, 1
4, 237, 1
4, 246, 1
4, 252, 1
4, 261, 1
4, 263, 1
4, 267, 1
4, 271, 1
4, 273, 1
4, 274, 1
4, 276, 1
4, 282, 1
4, 286, 1
4, 291, 1
4, 292, 1
4, 297, 1
4, 299, 1
4, 301, 1
4, 304, 1
4, 305, 1
4, 314, 1
4, 318, 1
4, 329, 1
5, 1, 1
5, 2, 1
5, 3, 1
5, 4, 1
5, 6, 1
5, 7, 1
5, 8, 1
5, 9, 1
5, 10, 1
5, 11, 1
5, 12, 1
5, 13, 1
5, 14, 1
5, 15, 1
5, 16, 1
5, 17, 1
5, 18, 1
5, 19, 1
5, 20, 1
5, 22, 1
5, 24, 1
5, 25, 1
5, 27, 1
5, 29, 1
5, 30, 1
5, 31, 1
5, 32, 1
5, 33, 1
5, 35, 1
5, 36, 1
5, 38, 1
5, 39, 1
5, 41, 1
5, 42, 1
5, 46, 1
5, 47, 1
5, 48, 1
5, 49, 1
5, 50, 1
5, 51, 1
5, 52, 1
5, 53, 1
5, 57, 1
5, 58, 1
5, 59, 1
5, 60, 1
5, 62, 1
5, 63, 1
5, 64, 1
5, 66, 1
5, 67, 1
5, 69, 1
5, 70, 1
5, 71, 1
5, 72, 1
5, 74, 1
5, 77, 1
5, 79, 1
5, 81, 1
5, 82, 1
5, 83, 1
5, 85, 1
5, 88, 1
5, 90, 1
5, 91, 1
5, 94, 1
5, 95, 1
5, 97, 1
5, 99, 1
5, 102, 1
5, 103, 1
5, 105, 1
5, 106, 1
5, 107, 1
5, 108, 1
5, 109, 1
5, 110, 1
5, 111, 1
5, 112, 1
5, 113, 1
5, 114, 1
5, 115, 1
5, 116, 1
5, 118, 1
5, 119, 1
5, 120, 1
5, 121, 1
5, 122, 1
5, 123, 1
5, 124, 1
5, 126, 1
5, 128, 1
5, 129, 1
5, 131, 1
5, 132, 1
5, 133, 1
5, 134, 1
5, 135, 1
5, 136, 1
5, 137, 1
5, 138, 1
5, 139, 1
5, 140, 1
5, 141, 1
5, 144, 1
5, 148, 1
5, 149, 1
5, 150, 1
5, 151, 1
5, 153, 1
5, 154, 1
5, 155, 1
5, 156, 1
5, 157, 1
5, 158, 1
5, 160, 1
5, 161, 1
5, 162, 1
5, 163, 1
5, 164, 1
5, 165, 1
5, 166, 1
5, 168, 1
5, 169, 1
5, 170, 1
5, 172, 1
5, 173, 1
5, 175, 1
5, 176, 1
5, 177, 1
5, 178, 1
5, 179, 1
5, 181, 1
5, 182, 1
5, 183, 1
5, 184, 1
5, 185, 1
5, 186, 1
5, 187, 1
5, 188, 1
5, 189, 1
5, 190, 1
5, 191, 1
5, 192, 1
5, 193, 1
5, 194, 1
5, 196, 1
5, 198, 1
5, 199, 1
5, 200, 1
5, 201, 1
5, 202, 1
5, 203, 1
5, 204, 1
5, 205, 1
5, 206, 1
5, 207, 1
5, 208, 1
5, 209, 1
5, 210, 1
5, 211, 1
5, 212, 1
5, 213, 1
5, 214, 1
5, 215, 1
5, 216, 1
5, 218, 1
5, 219, 1
5, 220, 1
5, 221, 1
5, 222, 1
5, 223, 1
5, 224, 1
5, 225, 1
5, 226, 1
5, 227, 1
5, 228, 1
5, 229, 1
5, 230, 1
5, 232, 1
5, 233, 1
5, 235, 1
5, 236, 1
5, 237, 1
5, 238, 1
5, 240, 1
5, 243, 1
5, 244, 1
5, 245, 1
5, 246, 1
5, 248, 1
5, 249, 1
5, 250, 1
5, 251, 1
5, 252, 1
5, 253, 1
5, 254, 1
5, 255, 1
5, 256, 1
5, 257, 1
5, 258, 1
5, 259, 1
5, 260, 1
5, 261, 1
5, 262, 1
5, 263, 1
5, 264, 1
5, 268, 1
5, 269, 1
5, 272, 1
5, 273, 1
5, 274, 1
5, 276, 1
5, 277, 1
5, 278, 1
5, 279, 1
5, 280, 1
5, 282, 1
5, 283, 1
5, 286, 1
5, 287, 1
5, 289, 1
5, 291, 1
5, 292, 1
5, 293, 1
5, 296, 1
5, 297, 1
5, 298, 1
5, 299, 1
5, 300, 1
5, 301, 1
5, 302, 1
5, 304, 1
5, 305, 1
5, 308, 1
5, 310, 1
5, 311, 1
5, 312, 1
5, 313, 1
5, 314, 1
5, 315, 1
5, 317, 1
5, 319, 1
5, 320, 1
5, 321, 1
5, 322, 1
5, 323, 1
5, 326, 1
5, 327, 1
5, 329, 1
5, 332, 1
6, 1, 1
6, 3, 1
6, 4, 1
6, 5, 1
6, 7, 1
6, 8, 1
6, 10, 1
6, 11, 1
6, 13, 1
6, 14, 1
6, 16, 1
6, 17, 1
6, 18, 1
6, 19, 1
6, 20, 1
6, 21, 1
6, 24, 1
6, 25, 1
6, 26, 1
6, 27, 1
6, 29, 1
6, 32, 1
6, 33, 1
6, 36, 1
6, 37, 1
6, 38, 1
6, 39, 1
6, 40, 1
6, 41, 1
6, 42, 1
6, 43, 1
