355, 35629
0, 4, 1
0, 9, 1
0, 13, 1
0, 16, 1
0, 23, 1
0, 30, 1
0, 67, 1
0, 70, 1
0, 76, 1
0, 77, 1
0, 78, 1
0, 81, 1
0, 83, 1
0, 85, 1
0, 87, 1
0, 89, 1
0, 94, 1
0, 95, 1
0, 97, 1
0, 99, 1
0, 105, 1
0, 108, 1
0, 115, 1
0, 121, 1
0, 129, 1
0, 134, 1
0, 135, 1
0, 142, 1
0, 150, 1
0, 161, 1
0, 168, 1
0, 173, 1
0, 176, 1
0, 179, 1
0, 180, 1
0, 183, 1
0, 189, 1
0, 191, 1
0, 199, 1
0, 207, 1
0, 212, 1
0, 216, 1
0, 217, 1
0, 220, 1
0, 221, 1
0, 222, 1
0, 226, 1
0, 233, 1
0, 236, 1
0, 240, 1
0, 242, 1
0, 249, 1
0, 255, 1
0, 268, 1
0, 277, 1
0, 278, 1
0, 283, 1
0, 287, 1
0, 300, 1
0, 307, 1
0, 316, 1
1, 7, 1
1, 11, 1
1, 18, 1
1, 28, 1
1, 37, 1
1, 41, 1
1, 54, 1
1, 55, 1
1, 58, 1
1, 59, 1
1, 66, 1
1, 93, 1
1, 103, 1
1, 113, 1
1, 116, 1
1, 119, 1
1, 120, 1
1, 145, 1
1, 165, 1
1, 167, 1
1, 172, 1
1, 179, 1
1, 181, 1
1, 192, 1
1, 203, 1
1, 216, 1
1, 219, 1
1, 230, 1
1, 232, 1
1, 241, 1
1, 249, 1
1, 254, 1
1, 256, 1
1, 263, 1
1, 265, 1
1, 270, 1
1, 280, 1
1, 287, 1
1, 297, 1
1, 310, 1
1, 319, 1
2, 0, 1
2, 1, 1
2, 3, 1
2, 4, 1
2, 5, 1
2, 6, 1
2, 7, 1
2, 9, 1
2, 10, 1
2, 11, 1
2, 12, 1
2, 13, 1
2, 16, 1
2, 18, 1
2, 22, 1
2, 23, 1
2, 24, 1
2, 26, 1
2, 28, 1
2, 30, 1
2, 32, 1
2, 33, 1
2, 34, 1
2, 35, 1
2, 36, 1
2, 38, 1
2, 39, 1
2, 40, 1
2, 42, 1
2, 43, 1
2, 44, 1
2, 45, 1
2, 46, 1
2, 47, 1
2, 51, 1
2, 52, 1
2, 53, 1
2, 54, 1
2, 55, 1
2, 56, 1
2, 58, 1
2, 59, 1
2, 60, 1
2, 61, 1
2, 64, 1
2, 66, 1
