382, 41671
0, 4, 1
0, 7, 1
0, 8, 1
0, 9, 1
0, 16, 1
0, 23, 1
0, 26, 1
0, 37, 1
0, 38, 1
0, 44, 1
0, 68, 1
0, 69, 1
0, 74, 1
0, 79, 1
0, 82, 1
0, 88, 1
0, 91, 1
0, 94, 1
0, 95, 1
0, 98, 1
0, 118, 1
0, 119, 1
0, 120, 1
0, 132, 1
0, 134, 1
0, 145, 1
0, 146, 1
0, 148, 1
0, 153, 1
0, 156, 1
0, 159, 1
0, 165, 1
0, 169, 1
0, 183, 1
0, 192, 1
0, 198, 1
0, 212, 1
0, 214, 1
0, 218, 1
0, 220, 1
0, 223, 1
0, 228, 1
0, 230, 1
0, 231, 1
0, 232, 1
0, 233, 1
0, 243, 1
0, 251, 1
0, 253, 1
0, 257, 1
0, 261, 1
0, 265, 1
0, 266, 1
0, 270, 1
0, 275, 1
0, 277, 1
0, 278, 1
0, 285, 1
0, 291, 1
0, 304, 1
0, 305, 1
0, 329, 1
0, 332, 1
0, 337, 1
0, 343, 1
1, 12, 1
1, 20, 1
1, 22, 1
1, 50, 1
1, 55, 1
1, 76, 1
1, 92, 1
1, 106, 1
1, 117, 1
1, 135, 1
1, 147, 1
1, 149, 1
1, 175, 1
1, 182, 1
1, 188, 1
1, 189, 1
1, 199, 1
1, 202, 1
1, 208, 1
1, 213, 1
1, 215, 1
1, 222, 1
1, 226, 1
1, 234, 1
1, 237, 1
1, 241, 1
1, 250, 1
1, 251, 1
1, 254, 1
1, 260, 1
1, 263, 1
1, 283, 1
1, 289, 1
1, 311, 1
1, 319, 1
1, 323, 1
1, 342, 1
1, 345, 1
1, 348, 1
1, 355, 1
2, 4, 1
2, 7, 1
2, 8, 1
2, 9, 1
2, 16, 1
2, 23, 1
2, 26, 1
2, 37, 1
2, 38, 1
2, 44, 1
2, 53, 1
2, 68, 1
2, 69, 1
2, 79, 1
2, 82, 1
2, 88, 1
2, 90, 1
2, 91, 1
2, 92, 1
2, 94, 1
2, 95, 1
2, 98, 1
2, 100, 1
2, 118, 1
2, 119, 1
2, 120, 1
2, 122, 1
2, 132, 1
2, 133, 1
2, 134, 1
2, 145, 1
2, 146, 1
2, 148, 1
2, 156, 1
2, 159, 1
2, 160, 1
2, 165, 1
2, 169, 1
2, 183, 1
2, 192, 1
2, 198, 1
2, 203, 1
2, 212, 1
2, 214, 1
2, 218, 1
2, 220, 1
2, 223, 1
2, 230, 1
2, 231, 1
2, 232, 1
2, 233, 1
2, 243, 1
2, 251, 1
2, 253, 1
2, 257, 1
2, 261, 1
2, 266, 1
2, 270, 1
2, 275, 1
2, 278, 1
2, 291, 1
2, 292, 1
2, 298, 1
2, 305, 1
2, 326, 1
2, 329, 1
2, 332, 1
2, 337, 1
2, 343, 1
3, 0, 1
3, 2, 1
3, 4, 1
3, 5, 1
3, 6, 1
3, 7, 1
3, 8, 1
3, 9, 1
3, 10, 1
3, 11, 1
3, 13, 1
3, 14, 1
3, 15, 1
3, 16, 1
3, 17, 1
3, 18, 1
3, 19, 1
3, 20, 1
3, 21, 1
3, 22, 1
3, 23, 1
3, 24, 1
3, 26, 1
3, 28, 1
3, 31, 1
3, 32, 1
3, 33, 1
3, 34, 1
3, 35, 1
3, 37, 1
3, 38, 1
3, 40, 1
3, 42, 1
3, 44, 1
3, 45, 1
3, 46, 1
3, 47, 1
3, 49, 1
3, 50, 1
3, 51, 1
3, 53, 1
3, 55, 1
3, 57, 1
3, 58, 1
3, 59, 1
3, 60, 1
3, 61, 1
3, 62, 1
3, 63, 1
3, 64, 1
3, 65, 1
3, 68, 1
3, 70, 1
3, 71, 1
3, 74, 1
3, 75, 1
3, 76, 1
3, 78, 1
3, 79, 1
3, 80, 1
3, 82, 1
3, 83, 1
3, 84, 1
3, 86, 1
3, 87, 1
3, 89, 1
3, 90, 1
3, 91, 1
3, 92, 1
3, 94, 1
3, 95, 1
3, 96, 1
3, 97, 1
3, 98, 1
3, 101, 1
3, 103, 1
3, 105, 1
3, 106, 1
3, 108, 1
3, 109, 1
3, 110, 1
3, 113, 1
3, 115, 1
3, 117, 1
3, 118, 1
3, 119, 1
3, 120, 1
3, 121, 1
3, 123, 1
3, 124, 1
3, 125, 1
3, 128, 1
3, 130, 1
3, 131, 1
3, 132, 1
3, 134, 1
3, 135, 1
