359, 35901
0, 2, 1
0, 5, 1
0, 10, 1
0, 13, 1
0, 20, 1
0, 21, 1
0, 48, 1
0, 53, 1
0, 56, 1
0, 66, 1
0, 68, 1
0, 74, 1
0, 87, 1
0, 95, 1
0, 107, 1
0, 122, 1
0, 124, 1
0, 126, 1
0, 128, 1
0, 143, 1
0, 147, 1
0, 152, 1
0, 154, 1
0, 156, 1
0, 163, 1
0, 165, 1
0, 176, 1
0, 183, 1
0, 185, 1
0, 188, 1
0, 205, 1
0, 209, 1
0, 215, 1
0, 217, 1
0, 221, 1
0, 223, 1
0, 225, 1
0, 232, 1
0, 236, 1
0, 237, 1
0, 253, 1
0, 257, 1
0, 268, 1
0, 277, 1
0, 279, 1
0, 294, 1
0, 301, 1
0, 311, 1
0, 314, 1
1, 0, 1
1, 3, 1
1, 5, 1
1, 8, 1
1, 10, 1
1, 13, 1
1, 17, 1
1, 20, 1
1, 21, 1
1, 46, 1
1, 53, 1
1, 56, 1
1, 66, 1
1, 68, 1
1, 74, 1
1, 87, 1
1, 95, 1
1, 107, 1
1, 122, 1
1, 124, 1
1, 126, 1
1, 128, 1
1, 143, 1
1, 146, 1
1, 147, 1
1, 152, 1
1, 154, 1
1, 163, 1
1, 165, 1
1, 176, 1
1, 183, 1
1, 185, 1
1, 188, 1
1, 200, 1
1, 202, 1
1, 205, 1
1, 209, 1
1, 213, 1
1, 217, 1
1, 221, 1
1, 223, 1
1, 232, 1
1, 236, 1
1, 237, 1
1, 243, 1
1, 245, 1
1, 253, 1
1, 268, 1
1, 279, 1
1, 286, 1
1, 288, 1
1, 301, 1
1, 314, 1
1, 323, 1
1, 325, 1
2, 1, 1
2, 12, 1
2, 14, 1
2, 20, 1
2, 25, 1
2, 31, 1
2, 38, 1
2, 39, 1
2, 40, 1
2, 41, 1
2, 42, 1
2, 52, 1
2, 56, 1
2, 63, 1
2, 64, 1
2, 80, 1
2, 88, 1
2, 111, 1
2, 113, 1
2, 130, 1
2, 133, 1
2, 134, 1
2, 135, 1
2, 137, 1
2, 147, 1
2, 167, 1
2, 173, 1
2, 174, 1
2, 175, 1
2, 183, 1
2, 184, 1
2, 189, 1
2, 206, 1
2, 219, 1
2, 233, 1
2, 244, 1
2, 245, 1
2, 266, 1
2, 268, 1
2, 272, 1
2, 276, 1
2, 278, 1
2, 302, 1
2, 307, 1
2, 317, 1
2, 320, 1
2, 321, 1
3, 0, 1
3, 1, 1
3, 4, 1
3, 5, 1
3, 7, 1
3, 8, 1
3, 10, 1
3, 12, 1
3, 13, 1
3, 14, 1
3, 15, 1
3, 16, 1
3, 18, 1
3, 19, 1
3, 20, 1
3, 21, 1
3, 24, 1
3, 25, 1
3, 27, 1
3, 28, 1
3, 29, 1
3, 31, 1
3, 34, 1
3, 35, 1
3, 36, 1
3, 37, 1
3, 38, 1
3, 39, 1
3, 40, 1
3, 41, 1
3, 42, 1
3, 44, 1
3, 45, 1
3, 46, 1
3, 51, 1
3, 52, 1
3, 55, 1
3, 56, 1
3, 59, 1
3, 60, 1
3, 62, 1
3, 63, 1
3, 64, 1
3, 66, 1
3, 67, 1
3, 69, 1
3, 70, 1
3, 71, 1
3, 72, 1
3, 73, 1
3, 74, 1
3, 76, 1
3, 77, 1
3, 78, 1
3, 79, 1
3, 80, 1
3, 82, 1
3, 83, 1
3, 84, 1
3, 86, 1
3, 88, 1
3, 91, 1
3, 93, 1
3, 94, 1
3, 95, 1
3, 97, 1
3, 98, 1
3, 99, 1
3, 101, 1
3, 102, 1
3, 103, 1
3, 104, 1
3, 107, 1
3, 108, 1
3, 109, 1
3, 110, 1
3, 111, 1
3, 112, 1
3, 113, 1
3, 114, 1
3, 115, 1
3, 116, 1
3, 117, 1
3, 119, 1
3, 120, 1
3, 121, 1
3, 122, 1
3, 124, 1
3, 125, 1
3, 126, 1
3, 127, 1
3, 128, 1
3, 129, 1
3, 130, 1
3, 132, 1
3, 134, 1
3, 135, 1
3, 136, 1
3, 137, 1
3, 138, 1
3, 140, 1
3, 141, 1
3, 143, 1
3, 147, 1
3, 148, 1
3, 150, 1
3, 151, 1
3, 152, 1
3, 153, 1
3, 154, 1
3, 157, 1
3, 159, 1
3, 161, 1
3, 163, 1
3, 164, 1
3, 165, 1
3, 166, 1
3, 167, 1
3, 168, 1
3, 169, 1
3, 171, 1
3, 172, 1
3, 173, 1
3, 174, 1
3, 175, 1
3, 176, 1
3, 178, 1
3, 179, 1
3, 180, 1
3, 181, 1
3, 183, 1
3, 184, 1
3, 185, 1
3, 186, 1
3, 187, 1
3, 189, 1
3, 191, 1
3, 192, 1
3, 193, 1
3, 194, 1
3, 196, 1
3, 197, 1
3, 199, 1
3, 201, 1
3, 202, 1
3, 203, 1
3, 204, 1
3, 205, 1
3, 206, 1
3, 209, 1
3, 210, 1
3, 211, 1
3, 212, 1
3, 214, 1
3, 217, 1
3, 218, 1
3, 219, 1
3, 220, 1
3, 221, 1
3, 222, 1
3, 224, 1
3, 225, 1
3, 227, 1
3, 228, 1
3, 229, 1
3, 230, 1
3, 231, 1
3, 232, 1
3, 233, 1
3, 234, 1
3, 236, 1
3, 238, 1
3, 239, 1
3, 240, 1
3, 241, 1
3, 242, 1
3, 244, 1
3, 245, 1
3, 246, 1
3, 248, 1
3, 251, 1
3, 252, 1
3, 253, 1
3, 256, 1
3, 258, 1
3, 259, 1
3, 263, 1
3, 264, 1
3, 266, 1
3, 267, 1
