374, 39268
0, 8, 1
0, 14, 1
0, 18, 1
0, 19, 1
0, 24, 1
0, 25, 1
0, 46, 1
0, 47, 1
0, 51, 1
0, 57, 1
0, 59, 1
0, 65, 1
0, 67, 1
0, 72, 1
0, 81, 1
0, 86, 1
0, 87, 1
0, 97, 1
0, 107, 1
0, 125, 1
0, 131, 1
0, 146, 1
0, 150, 1
0, 156, 1
0, 157, 1
0, 165, 1
0, 166, 1
0, 167, 1
0, 174, 1
0, 175, 1
0, 183, 1
0, 186, 1
0, 193, 1
0, 204, 1
0, 205, 1
0, 207, 1
0, 213, 1
0, 221, 1
0, 227, 1
0, 238, 1
0, 243, 1
0, 253, 1
0, 255, 1
0, 259, 1
0, 263, 1
0, 269, 1
0, 270, 1
0, 271, 1
0, 273, 1
0, 285, 1
0, 292, 1
0, 298, 1
0, 306, 1
0, 307, 1
0, 312, 1
0, 313, 1
0, 315, 1
0, 326, 1
0, 327, 1
0, 330, 1
0, 335, 1
0, 336, 1
0, 344, 1
0, 348, 1
1, 6, 1
1, 20, 1
1, 31, 1
1, 33, 1
1, 40, 1
1, 51, 1
1, 59, 1
1, 71, 1
1, 80, 1
1, 89, 1
1, 91, 1
1, 105, 1
1, 107, 1
1, 109, 1
1, 110, 1
1, 112, 1
1, 115, 1
1, 118, 1
1, 123, 1
1, 126, 1
1, 131, 1
1, 146, 1
1, 163, 1
1, 176, 1
1, 201, 1
1, 204, 1
1, 205, 1
1, 214, 1
1, 232, 1
1, 236, 1
1, 247, 1
1, 257, 1
1, 272, 1
1, 282, 1
1, 300, 1
1, 307, 1
1, 319, 1
1, 320, 1
1, 322, 1
1, 325, 1
1, 328, 1
1, 331, 1
1, 343, 1
2, 0, 1
2, 4, 1
2, 8, 1
2, 14, 1
2, 18, 1
2, 19, 1
2, 24, 1
2, 26, 1
2, 51, 1
2, 57, 1
2, 59, 1
2, 62, 1
2, 65, 1
2, 67, 1
2, 72, 1
2, 81, 1
2, 86, 1
2, 90, 1
2, 97, 1
2, 107, 1
2, 125, 1
2, 131, 1
2, 144, 1
2, 146, 1
2, 150, 1
2, 156, 1
2, 157, 1
2, 165, 1
2, 166, 1
2, 167, 1
2, 174, 1
2, 175, 1
2, 180, 1
2, 183, 1
2, 186, 1
2, 193, 1
2, 204, 1
2, 205, 1
2, 207, 1
2, 213, 1
2, 216, 1
2, 221, 1
2, 227, 1
2, 230, 1
2, 238, 1
2, 253, 1
2, 255, 1
2, 259, 1
2, 260, 1
2, 263, 1
2, 269, 1
2, 270, 1
2, 273, 1
2, 280, 1
2, 285, 1
2, 292, 1
2, 306, 1
2, 307, 1
2, 313, 1
2, 315, 1
2, 326, 1
2, 334, 1
2, 335, 1
2, 336, 1
2, 344, 1
2, 348, 1
3, 0, 1
3, 4, 1
3, 8, 1
3, 14, 1
3, 18, 1
3, 19, 1
3, 24, 1
3, 26, 1
3, 32, 1
3, 47, 1
3, 51, 1
3, 56, 1
3, 57, 1
3, 59, 1
3, 65, 1
3, 67, 1
3, 72, 1
3, 81, 1
3, 86, 1
3, 87, 1
3, 90, 1
3, 97, 1
3, 107, 1
3, 125, 1
3, 131, 1
3, 144, 1
3, 146, 1
3, 150, 1
3, 155, 1
3, 156, 1
3, 157, 1
3, 166, 1
3, 167, 1
3, 174, 1
3, 183, 1
3, 186, 1
3, 193, 1
3, 205, 1
3, 207, 1
3, 213, 1
3, 216, 1
3, 221, 1
3, 227, 1
3, 230, 1
3, 238, 1
3, 239, 1
3, 243, 1
3, 259, 1
3, 263, 1
3, 269, 1
3, 271, 1
3, 273, 1
3, 275, 1
3, 280, 1
3, 285, 1
3, 292, 1
3, 306, 1
3, 307, 1
3, 315, 1
3, 327, 1
3, 330, 1
3, 334, 1
3, 335, 1
3, 336, 1
3, 344, 1
3, 348, 1
4, 6, 1
4, 20, 1
4, 31, 1
4, 40, 1
4, 51, 1
4, 59, 1
4, 62, 1
4, 71, 1
4, 80, 1
4, 89, 1
4, 91, 1
4, 107, 1
4, 109, 1
4, 110, 1
4, 112, 1
4, 115, 1
4, 118, 1
4, 126, 1
4, 131, 1
4, 146, 1
4, 163, 1
4, 175, 1
4, 176, 1
4, 179, 1
4, 186, 1
4, 201, 1
4, 204, 1
4, 205, 1
4, 214, 1
4, 229, 1
4, 232, 1
4, 235, 1
4, 236, 1
4, 247, 1
4, 267, 1
4, 272, 1
4, 282, 1
4, 290, 1
4, 300, 1
4, 307, 1
4, 322, 1
4, 325, 1
4, 331, 1
4, 348, 1
5, 0, 1
5, 8, 1
5, 14, 1
5, 18, 1
5, 19, 1
5, 25, 1
5, 51, 1
5, 56, 1
5, 59, 1
5, 62, 1
5, 65, 1
5, 67, 1
5, 72, 1
5, 75, 1
5, 86, 1
5, 87, 1
5, 97, 1
5, 107, 1
5, 125, 1
5, 131, 1
5, 137, 1
5, 138, 1
5, 144, 1
5, 146, 1
5, 150, 1
5, 155, 1
5, 156, 1
5, 157, 1
5, 166, 1
5, 167, 1
5, 174, 1
5, 180, 1
5, 183, 1
5, 193, 1
5, 204, 1
5, 205, 1
