355, 35508
0, 4, 1
0, 12, 1
0, 13, 1
0, 15, 1
0, 19, 1
0, 23, 1
0, 25, 1
0, 31, 1
0, 32, 1
0, 45, 1
0, 51, 1
0, 114, 1
0, 117, 1
0, 118, 1
0, 130, 1
0, 132, 1
0, 137, 1
0, 153, 1
0, 155, 1
0, 157, 1
0, 162, 1
0, 167, 1
0, 171, 1
0, 176, 1
0, 177, 1
0, 178, 1
0, 195, 1
0, 206, 1
0, 207, 1
0, 211, 1
0, 212, 1
0, 214, 1
0, 220, 1
0, 221, 1
0, 225, 1
0, 230, 1
0, 232, 1
0, 237, 1
0, 238, 1
0, 246, 1
0, 253, 1
0, 256, 1
0, 259, 1
0, 260, 1
0, 265, 1
0, 284, 1
0, 285, 1
0, 289, 1
0, 298, 1
0, 305, 1
0, 311, 1
0, 315, 1
0, 323, 1
1, 4, 1
1, 8, 1
1, 13, 1
1, 15, 1
1, 19, 1
1, 32, 1
1, 42, 1
1, 45, 1
1, 59, 1
1, 114, 1
1, 117, 1
1, 118, 1
1, 122, 1
1, 130, 1
1, 131, 1
1, 132, 1
1, 137, 1
1, 147, 1
1, 153, 1
1, 155, 1
1, 157, 1
1, 162, 1
1, 167, 1
1, 171, 1
1, 176, 1
1, 177, 1
1, 178, 1
1, 179, 1
1, 195, 1
1, 206, 1
1, 207, 1
1, 208, 1
1, 212, 1
1, 218, 1
1, 220, 1
1, 221, 1
1, 225, 1
1, 232, 1
1, 237, 1
1, 238, 1
1, 251, 1
1, 253, 1
1, 256, 1
1, 259, 1
1, 260, 1
1, 265, 1
1, 276, 1
1, 284, 1
1, 285, 1
1, 289, 1
1, 293, 1
1, 298, 1
1, 301, 1
1, 305, 1
1, 311, 1
1, 315, 1
2, 0, 1
2, 4, 1
2, 5, 1
2, 6, 1
2, 8, 1
2, 10, 1
2, 11, 1
2, 12, 1
2, 13, 1
2, 15, 1
2, 17, 1
2, 18, 1
2, 19, 1
2, 24, 1
2, 25, 1
2, 26, 1
2, 27, 1
2, 28, 1
2, 29, 1
2, 32, 1
2, 34, 1
2, 35, 1
2, 36, 1
2, 38, 1
2, 40, 1
2, 41, 1
2, 43, 1
2, 44, 1
2, 45, 1
2, 46, 1
2, 47, 1
2, 48, 1
2, 49, 1
2, 50, 1
2, 52, 1
2, 53, 1
2, 55, 1
2, 56, 1
2, 57, 1
2, 58, 1
2, 59, 1
2, 60, 1
2, 61, 1
2, 64, 1
2, 65, 1
2, 66, 1
2, 67, 1
2, 70, 1
2, 71, 1
2, 72, 1
2, 74, 1
2, 75, 1
2, 76, 1
2, 77, 1
2, 78, 1
2, 81, 1
2, 82, 1
2, 83, 1
2, 84, 1
2, 85, 1
2, 87, 1
2, 89, 1
2, 90, 1
2, 91, 1
2, 93, 1
2, 95, 1
2, 96, 1
2, 97, 1
2, 98, 1
2, 100, 1
2, 102, 1
2, 103, 1
2, 104, 1
2, 105, 1
2, 106, 1
2, 107, 1
2, 109, 1
2, 110, 1
2, 111, 1
2, 112, 1
2, 114, 1
2, 115, 1
2, 117, 1
2, 118, 1
2, 119, 1
2, 120, 1
2, 121, 1
2, 122, 1
2, 123, 1
2, 125, 1
2, 127, 1
2, 128, 1
2, 130, 1
2, 131, 1
2, 132, 1
2, 133, 1
2, 134, 1
2, 135, 1
2, 136, 1
2, 137, 1
2, 138, 1
2, 140, 1
2, 141, 1
2, 142, 1
2, 144, 1
2, 145, 1
2, 146, 1
2, 148, 1
2, 150, 1
2, 151, 1
2, 152, 1
2, 153, 1
2, 155, 1
2, 156, 1
2, 157, 1
2, 158, 1
2, 160, 1
2, 161, 1
2, 162, 1
2, 164, 1
2, 165, 1
2, 167, 1
2, 168, 1
2, 169, 1
2, 171, 1
2, 173, 1
2, 174, 1
2, 176, 1
2, 177, 1
2, 181, 1
2, 182, 1
2, 185, 1
2, 189, 1
2, 190, 1
2, 191, 1
2, 193, 1
2, 194, 1
2, 195, 1
2, 197, 1
2, 198, 1
2, 199, 1
2, 200, 1
2, 205, 1
2, 206, 1
2, 207, 1
2, 208, 1
2, 210, 1
2, 211, 1
2, 212, 1
2, 213, 1
2, 215, 1
2, 216, 1
2, 217, 1
2, 218, 1
2, 220, 1
2, 221, 1
2, 222, 1
2, 223, 1
2, 224, 1
2, 225, 1
2, 226, 1
2, 227, 1
2, 228, 1
2, 229, 1
2, 231, 1
2, 232, 1
2, 234, 1
2, 235, 1
2, 237, 1
2, 238, 1
2, 239, 1
2, 243, 1
2, 244, 1
2, 245, 1
2, 248, 1
2, 249, 1
2, 251, 1
2, 252, 1
2, 254, 1
2, 255, 1
2, 256, 1
2, 259, 1
2, 260, 1
2, 262, 1
2, 265, 1
2, 268, 1
2, 269, 1
2, 270, 1
2, 271, 1
2, 273, 1
2, 274, 1
2, 275, 1
2, 276, 1
2, 277, 1
2, 278, 1
2, 279, 1
2, 280, 1
2, 282, 1
2, 283, 1
2, 284, 1
2, 286, 1
2, 288, 1
2, 289, 1
2, 290, 1
2, 292, 1
2, 293, 1
2, 295, 1
2, 296, 1
2, 297, 1
2, 298, 1
2, 300, 1
2, 301, 1
2, 302, 1
2, 303, 1
2, 304, 1
2, 305, 1
2, 307, 1
2, 308, 1
2, 309, 1
2, 310, 1
2, 312, 1
2, 313, 1
2, 315, 1
2, 317, 1
2, 318, 1
2, 319, 1
2, 320, 1
2, 322, 1
2, 324, 1
2, 325, 1
2, 326, 1
2, 327, 1
2, 328, 1
2, 329, 1
2, 330, 1
2, 332, 1
2, 333, 1
3, 4, 1
3, 13, 1
3, 15, 1
3, 19, 1
3, 25, 1
3, 32, 1
3, 45, 1
3, 63, 1
3, 97, 1
3, 114, 1
3, 117, 1
3, 118, 1
3, 122, 1
3, 127, 1
3, 131, 1
3, 132, 1
3, 137, 1
3, 147, 1
3, 153, 1
3, 155, 1
3, 162, 1
3, 167, 1
3, 171, 1
3, 176, 1
3, 177, 1
3, 178, 1
3, 195, 1
3, 207, 1
3, 208, 1
3, 214, 1
3, 220, 1
3, 221, 1
3, 225, 1
3, 230, 1
3, 236, 1
3, 237, 1
3, 246, 1
3, 251, 1
3, 253, 1
3, 256, 1
3, 260, 1
3, 265, 1
3, 276, 1
3, 284, 1
3, 285, 1
3, 287, 1
3, 293, 1
3, 298, 1
3, 305, 1
3, 315, 1
3, 318, 1
4, 8, 1
4, 35, 1
4, 36, 1
4, 43, 1
4, 46, 1
4, 52, 1
4, 60, 1
4, 64, 1
4, 66, 1
4, 70, 1
4, 75, 1
4, 81, 1
4, 91, 1
4, 95, 1
4, 109, 1
4, 112, 1
4, 134, 1
4, 139, 1
4, 150, 1
4, 165, 1
4, 170, 1
4, 174, 1
4, 182, 1
4, 195, 1
4, 213, 1
4, 222, 1
4, 227, 1
4, 277, 1
4, 286, 1
4, 297, 1
4, 316, 1
4, 326, 1
4, 332, 1
5, 4, 1
5, 8, 1
5, 12, 1
5, 13, 1
5, 15, 1
5, 19, 1
5, 25, 1
5, 32, 1
5, 42, 1
5, 45, 1
5, 59, 1
5, 63, 1
5, 97, 1
5, 99, 1
5, 108, 1
5, 114, 1
5, 115, 1
5, 117, 1
5, 118, 1
5, 122, 1
5, 127, 1
5, 130, 1
5, 131, 1
5, 132, 1
5, 144, 1
5, 153, 1
5, 155, 1
5, 157, 1
5, 162, 1
5, 167, 1
5, 171, 1
5, 176, 1
5, 177, 1
5, 178, 1
5, 195, 1
5, 206, 1
5, 207, 1
5, 208, 1
5, 211, 1
5, 212, 1
5, 214, 1
5, 221, 1
5, 225, 1
5, 232, 1
5, 238, 1
5, 242, 1
5, 251, 1
5, 253, 1
5, 256, 1
5, 259, 1
5, 260, 1
5, 265, 1
5, 276, 1
5, 284, 1
5, 285, 1
5, 287, 1
5, 298, 1
5, 302, 1
5, 305, 1
5, 315, 1
6, 4, 1
6, 9, 1
6, 13, 1
6, 15, 1
6, 19, 1
6, 25, 1
6, 32, 1
6, 42, 1
6, 45, 1
6, 59, 1
6, 94, 1
6, 99, 1
6, 115, 1
6, 117, 1
6, 118, 1
6, 122, 1
6, 130, 1
6, 131, 1
6, 132, 1
6, 137, 1
6, 153, 1
6, 155, 1
6, 162, 1
6, 167, 1
6, 171, 1
6, 176, 1
6, 177, 1
6, 195, 1
6, 206, 1
6, 207, 1
6, 208, 1
6, 211, 1
6, 212, 1
6, 214, 1
6, 220, 1
6, 225, 1
6, 230, 1
6, 237, 1
6, 240, 1
6, 246, 1
6, 251, 1
6, 253, 1
6, 259, 1
6, 260, 1
6, 265, 1
6, 267, 1
6, 276, 1
6, 284, 1
6, 285, 1
6, 287, 1
6, 289, 1
6, 298, 1
6, 302, 1
6, 305, 1
6, 314, 1
6, 315, 1
7, 0, 1
7, 1, 1
7, 2, 1
7, 4, 1
7, 5, 1
7, 6, 1
7, 8, 1
7, 10, 1
7, 11, 1
7, 12, 1
7, 13, 1
7, 15, 1
7, 17, 1
7, 18, 1
7, 19, 1
7, 24, 1
7, 25, 1
7, 26, 1
7, 27, 1
7, 29, 1
7, 32, 1
7, 34, 1
7, 35, 1
7, 36, 1
7, 37, 1
7, 38, 1
7, 40, 1
7, 41, 1
7, 42, 1
7, 43, 1
7, 44, 1
7, 46, 1
7, 47, 1
7, 48, 1
7, 50, 1
7, 53, 1
7, 54, 1
7, 55, 1
7, 56, 1
7, 57, 1
7, 58, 1
7, 59, 1
7, 60, 1
7, 61, 1
7, 63, 1
