339, 31168
0, 8, 1
0, 11, 1
0, 18, 1
0, 20, 1
0, 21, 1
0, 27, 1
0, 34, 1
0, 35, 1
0, 44, 1
0, 56, 1
0, 62, 1
0, 66, 1
0, 70, 1
0, 79, 1
0, 82, 1
0, 89, 1
0, 92, 1
0, 95, 1
0, 101, 1
0, 102, 1
0, 119, 1
0, 126, 1
0, 132, 1
0, 138, 1
0, 140, 1
0, 141, 1
0, 155, 1
0, 186, 1
0, 190, 1
0, 199, 1
0, 206, 1
0, 214, 1
0, 222, 1
0, 231, 1
0, 232, 1
0, 240, 1
0, 244, 1
0, 252, 1
0, 260, 1
0, 265, 1
0, 266, 1
0, 277, 1
0, 278, 1
0, 282, 1
0, 284, 1
0, 291, 1
0, 293, 1
0, 296, 1
0, 298, 1
0, 299, 1
0, 308, 1
0, 312, 1
1, 8, 1
1, 10, 1
1, 11, 1
1, 18, 1
1, 20, 1
1, 21, 1
1, 27, 1
1, 34, 1
1, 35, 1
1, 38, 1
1, 44, 1
1, 56, 1
1, 62, 1
1, 66, 1
1, 70, 1
1, 79, 1
1, 82, 1
1, 89, 1
1, 92, 1
1, 95, 1
1, 101, 1
1, 103, 1
1, 119, 1
1, 126, 1
1, 130, 1
1, 132, 1
1, 133, 1
1, 138, 1
1, 140, 1
1, 141, 1
1, 186, 1
1, 189, 1
1, 190, 1
1, 194, 1
1, 199, 1
1, 206, 1
1, 213, 1
1, 214, 1
1, 218, 1
1, 222, 1
1, 224, 1
1, 231, 1
1, 232, 1
1, 244, 1
1, 252, 1
1, 255, 1
1, 263, 1
1, 265, 1
1, 276, 1
1, 277, 1
1, 278, 1
1, 284, 1
1, 291, 1
1, 297, 1
1, 299, 1
1, 308, 1
1, 312, 1
2, 8, 1
2, 10, 1
2, 11, 1
2, 18, 1
2, 20, 1
2, 21, 1
2, 27, 1
2, 28, 1
2, 34, 1
2, 35, 1
2, 38, 1
2, 44, 1
2, 56, 1
2, 62, 1
2, 66, 1
2, 79, 1
2, 82, 1
2, 89, 1
2, 92, 1
2, 95, 1
2, 119, 1
2, 126, 1
2, 129, 1
2, 130, 1
2, 132, 1
2, 133, 1
2, 138, 1
2, 140, 1
2, 141, 1
2, 155, 1
2, 186, 1
