384, 38691
0, 27, 1
0, 37, 1
0, 43, 1
0, 45, 1
0, 49, 1
0, 54, 1
0, 63, 1
0, 75, 1
0, 113, 1
0, 119, 1
0, 129, 1
0, 131, 1
0, 151, 1
0, 155, 1
0, 158, 1
0, 165, 1
0, 170, 1
0, 193, 1
0, 202, 1
0, 205, 1
0, 211, 1
0, 213, 1
0, 224, 1
0, 236, 1
0, 237, 1
0, 244, 1
0, 265, 1
0, 272, 1
0, 273, 1
0, 276, 1
0, 297, 1
0, 323, 1
0, 325, 1
0, 327, 1
0, 329, 1
0, 330, 1
0, 343, 1
0, 344, 1
1, 0, 1
1, 2, 1
1, 3, 1
1, 5, 1
1, 6, 1
1, 8, 1
1, 9, 1
1, 10, 1
1, 11, 1
1, 12, 1
1, 13, 1
1, 15, 1
1, 17, 1
1, 18, 1
1, 25, 1
1, 26, 1
1, 27, 1
1, 29, 1
1, 30, 1
1, 32, 1
1, 35, 1
1, 38, 1
1, 39, 1
1, 40, 1
1, 43, 1
1, 44, 1
1, 45, 1
1, 46, 1
1, 47, 1
1, 50, 1
1, 51, 1
1, 52, 1
1, 53, 1
1, 54, 1
1, 55, 1
1, 56, 1
1, 57, 1
1, 58, 1
1, 59, 1
1, 62, 1
1, 63, 1
1, 64, 1
1, 66, 1
1, 68, 1
1, 70, 1
1, 72, 1
1, 75, 1
1, 76, 1
1, 77, 1
1, 78, 1
1, 80, 1
1, 82, 1
1, 83, 1
1, 84, 1
1, 85, 1
1, 86, 1
1, 87, 1
1, 88, 1
1, 89, 1
1, 91, 1
1, 92, 1
1, 94, 1
1, 95, 1
1, 96, 1
1, 98, 1
1, 99, 1
1, 101, 1
1, 102, 1
1, 104, 1
1, 105, 1
1, 109, 1
1, 110, 1
1, 111, 1
1, 113, 1
1, 114, 1
1, 115, 1
1, 116, 1
1, 118, 1
1, 119, 1
1, 120, 1
1, 122, 1
1, 123, 1
1, 125, 1
1, 126, 1
1, 129, 1
1, 130, 1
1, 132, 1
1, 134, 1
