371, 40974
0, 5, 1
0, 13, 1
0, 20, 1
0, 21, 1
0, 23, 1
0, 28, 1
0, 42, 1
0, 43, 1
0, 45, 1
0, 49, 1
0, 51, 1
0, 58, 1
0, 60, 1
0, 62, 1
0, 63, 1
0, 66, 1
0, 71, 1
0, 80, 1
0, 85, 1
0, 92, 1
0, 97, 1
0, 100, 1
0, 101, 1
0, 103, 1
0, 113, 1
0, 115, 1
0, 128, 1
0, 130, 1
0, 131, 1
0, 134, 1
0, 135, 1
0, 144, 1
0, 147, 1
0, 149, 1
0, 151, 1
0, 153, 1
0, 161, 1
0, 164, 1
0, 166, 1
0, 175, 1
0, 188, 1
0, 191, 1
0, 193, 1
0, 201, 1
0, 204, 1
0, 205, 1
0, 212, 1
0, 220, 1
0, 228, 1
0, 238, 1
0, 244, 1
0, 250, 1
0, 253, 1
0, 265, 1
0, 267, 1
0, 271, 1
0, 276, 1
0, 284, 1
0, 286, 1
0, 293, 1
0, 299, 1
0, 302, 1
0, 307, 1
0, 308, 1
0, 313, 1
0, 314, 1
0, 317, 1
0, 322, 1
0, 333, 1
1, 11, 1
1, 27, 1
1, 37, 1
1, 38, 1
1, 52, 1
1, 54, 1
1, 57, 1
1, 69, 1
1, 75, 1
1, 81, 1
1, 84, 1
1, 87, 1
1, 94, 1
1, 95, 1
1, 104, 1
1, 106, 1
1, 118, 1
1, 123, 1
1, 138, 1
1, 141, 1
1, 150, 1
1, 176, 1
1, 200, 1
1, 202, 1
1, 218, 1
1, 221, 1
1, 226, 1
1, 229, 1
1, 238, 1
1, 242, 1
1, 256, 1
1, 268, 1
1, 277, 1
1, 291, 1
1, 294, 1
1, 311, 1
1, 320, 1
1, 339, 1
1, 347, 1
2, 3, 1
2, 5, 1
2, 10, 1
2, 13, 1
2, 16, 1
2, 20, 1
2, 21, 1
2, 23, 1
2, 28, 1
2, 42, 1
2, 43, 1
2, 45, 1
2, 49, 1
2, 51, 1
2, 58, 1
2, 60, 1
2, 62, 1
2, 63, 1
2, 66, 1
2, 71, 1
2, 76, 1
2, 80, 1
2, 85, 1
2, 92, 1
2, 97, 1
2, 100, 1
2, 101, 1
2, 102, 1
2, 103, 1
2, 110, 1
2, 113, 1
2, 115, 1
2, 130, 1
2, 131, 1
2, 134, 1
2, 135, 1
2, 144, 1
2, 147, 1
2, 149, 1
2, 151, 1
2, 161, 1
2, 164, 1
2, 166, 1
2, 169, 1
2, 175, 1
2, 191, 1
2, 193, 1
2, 201, 1
2, 204, 1
2, 205, 1
2, 212, 1
2, 213, 1
2, 220, 1
2, 228, 1
2, 233, 1
2, 241, 1
2, 244, 1
2, 248, 1
2, 265, 1
2, 267, 1
2, 270, 1
2, 271, 1
2, 284, 1
2, 286, 1
2, 289, 1
2, 293, 1
2, 295, 1
2, 299, 1
2, 302, 1
2, 307, 1
2, 308, 1
2, 310, 1
2, 314, 1
2, 316, 1
2, 322, 1
2, 333, 1
2, 344, 1
3, 11, 1
3, 27, 1
3, 37, 1
3, 38, 1
3, 52, 1
3, 54, 1
3, 67, 1
3, 69, 1
3, 75, 1
3, 81, 1
3, 94, 1
3, 95, 1
3, 104, 1
3, 118, 1
3, 123, 1
3, 138, 1
3, 141, 1
3, 150, 1
3, 176, 1
3, 200, 1
3, 202, 1
3, 218, 1
3, 221, 1
3, 226, 1
3, 229, 1
3, 238, 1
3, 242, 1
3, 255, 1
3, 256, 1
3, 266, 1
3, 268, 1
3, 277, 1
3, 291, 1
3, 294, 1
3, 311, 1
3, 320, 1
3, 339, 1
3, 347, 1
4, 5, 1
4, 10, 1
4, 13, 1
4, 16, 1
4, 20, 1
4, 21, 1
4, 23, 1
4, 28, 1
4, 42, 1
4, 43, 1
4, 45, 1
4, 46, 1
4, 49, 1
4, 51, 1
4, 58, 1
4, 60, 1
4, 62, 1
4, 63, 1
4, 66, 1
4, 71, 1
4, 80, 1
4, 85, 1
4, 92, 1
4, 97, 1
4, 101, 1
4, 103, 1
4, 108, 1
4, 115, 1
4, 130, 1
4, 131, 1
4, 134, 1
4, 135, 1
4, 144, 1
4, 147, 1
4, 149, 1
4, 151, 1
4, 153, 1
4, 161, 1
4, 166, 1
4, 175, 1
4, 188, 1
4, 191, 1
4, 193, 1
4, 201, 1
4, 204, 1
4, 205, 1
4, 212, 1
4, 213, 1
4, 220, 1
4, 228, 1
4, 238, 1
4, 241, 1
