322, 28714
0, 3, 1
0, 4, 1
0, 5, 1
0, 6, 1
0, 7, 1
0, 8, 1
0, 9, 1
0, 12, 1
0, 13, 1
0, 15, 1
0, 16, 1
0, 17, 1
0, 18, 1
0, 19, 1
0, 20, 1
0, 21, 1
0, 22, 1
0, 23, 1
0, 24, 1
0, 25, 1
0, 27, 1
0, 29, 1
0, 30, 1
0, 31, 1
0, 32, 1
0, 33, 1
0, 34, 1
0, 35, 1
0, 36, 1
0, 37, 1
0, 39, 1
0, 40, 1
0, 42, 1
0, 43, 1
0, 46, 1
0, 47, 1
0, 48, 1
0, 50, 1
0, 51, 1
0, 52, 1
0, 53, 1
0, 54, 1
0, 55, 1
0, 56, 1
0, 59, 1
0, 62, 1
0, 63, 1
0, 64, 1
0, 65, 1
0, 66, 1
0, 67, 1
0, 70, 1
0, 73, 1
0, 77, 1
0, 79, 1
0, 81, 1
0, 83, 1
0, 86, 1
0, 87, 1
0, 88, 1
0, 89, 1
0, 92, 1
0, 94, 1
0, 95, 1
0, 96, 1
0, 97, 1
0, 99, 1
0, 100, 1
0, 102, 1
0, 103, 1
0, 104, 1
0, 105, 1
0, 106, 1
0, 107, 1
0, 109, 1
0, 111, 1
0, 112, 1
0, 115, 1
0, 116, 1
0, 117, 1
0, 118, 1
0, 119, 1
0, 122, 1
0, 123, 1
0, 124, 1
0, 126, 1
0, 127, 1
0, 128, 1
0, 129, 1
0, 130, 1
0, 131, 1
0, 132, 1
0, 133, 1
0, 134, 1
0, 135, 1
0, 140, 1
0, 141, 1
0, 142, 1
0, 143, 1
0, 146, 1
0, 147, 1
0, 148, 1
0, 150, 1
0, 152, 1
0, 153, 1
0, 154, 1
0, 156, 1
0, 158, 1
0, 159, 1
0, 160, 1
0, 163, 1
0, 164, 1
0, 165, 1
0, 167, 1
0, 169, 1
0, 171, 1
0, 172, 1
0, 173, 1
0, 174, 1
0, 176, 1
0, 177, 1
0, 181, 1
0, 183, 1
0, 184, 1
0, 185, 1
0, 186, 1
0, 187, 1
0, 188, 1
0, 189, 1
0, 190, 1
0, 191, 1
0, 192, 1
0, 193, 1
0, 194, 1
0, 195, 1
0, 196, 1
0, 197, 1
0, 198, 1
0, 199, 1
0, 201, 1
0, 203, 1
0, 204, 1
0, 207, 1
0, 208, 1
0, 209, 1
0, 210, 1
0, 212, 1
0, 213, 1
0, 214, 1
0, 216, 1
0, 218, 1
0, 219, 1
0, 220, 1
0, 221, 1
0, 222, 1
0, 225, 1
0, 226, 1
0, 227, 1
0, 231, 1
0, 233, 1
0, 234, 1
0, 235, 1
0, 237, 1
0, 238, 1
0, 240, 1
0, 241, 1
0, 242, 1
0, 243, 1
0, 245, 1
0, 246, 1
0, 247, 1
0, 248, 1
0, 249, 1
0, 250, 1
0, 251, 1
0, 252, 1
0, 254, 1
0, 255, 1
0, 256, 1
0, 257, 1
0, 259, 1
0, 260, 1
0, 262, 1
0, 263, 1
0, 264, 1
0, 265, 1
0, 267, 1
0, 268, 1
0, 270, 1
0, 271, 1
0, 272, 1
0, 274, 1
0, 275, 1
0, 277, 1
0, 279, 1
0, 280, 1
0, 281, 1
0, 282, 1
0, 283, 1
0, 285, 1
0, 289, 1
0, 292, 1
0, 293, 1
1, 0, 1
1, 2, 1
1, 3, 1
1, 5, 1
1, 6, 1
1, 7, 1
1, 8, 1
1, 9, 1
1, 10, 1
1, 12, 1
1, 13, 1
1, 15, 1
1, 16, 1
1, 17, 1
1, 18, 1
1, 19, 1
1, 20, 1
1, 22, 1
1, 23, 1
1, 24, 1
1, 25, 1
1, 26, 1
1, 27, 1
1, 29, 1
1, 30, 1
1, 31, 1
1, 32, 1
1, 33, 1
1, 34, 1
1, 35, 1
1, 36, 1
1, 37, 1
1, 40, 1
1, 41, 1
1, 42, 1
1, 43, 1
1, 44, 1
1, 46, 1
1, 47, 1
1, 48, 1
1, 50, 1
1, 51, 1
1, 52, 1
1, 53, 1
1, 54, 1
1, 55, 1
1, 56, 1
1, 57, 1
1, 58, 1
1, 59, 1
1, 62, 1
1, 63, 1
1, 64, 1
1, 66, 1
1, 67, 1
1, 68, 1
1, 69, 1
1, 70, 1
1, 71, 1
1, 73, 1
1, 77, 1
1, 79, 1
1, 81, 1
1, 82, 1
1, 83, 1
1, 85, 1
1, 87, 1
1, 88, 1
1, 89, 1
1, 94, 1
1, 95, 1
1, 96, 1
1, 97, 1
1, 98, 1
1, 100, 1
1, 102, 1
1, 105, 1
1, 106, 1
1, 107, 1
1, 109, 1
1, 110, 1
1, 111, 1
1, 112, 1
1, 113, 1
1, 114, 1
1, 115, 1
1, 116, 1
1, 117, 1
1, 118, 1
1, 121, 1
1, 122, 1
1, 123, 1
1, 124, 1
1, 125, 1
1, 127, 1
1, 128, 1
1, 129, 1
1, 130, 1
1, 131, 1
1, 133, 1
1, 134, 1
1, 135, 1
1, 138, 1
1, 140, 1
1, 141, 1
1, 142, 1
1, 143, 1
1, 146, 1
1, 147, 1
1, 148, 1
1, 150, 1
1, 152, 1
1, 153, 1
1, 154, 1
1, 155, 1
1, 156, 1
1, 158, 1
1, 159, 1
1, 160, 1
1, 161, 1
1, 164, 1
1, 165, 1
1, 167, 1
1, 168, 1
1, 169, 1
1, 171, 1
1, 172, 1
1, 173, 1
1, 174, 1
1, 176, 1
1, 181, 1
1, 182, 1
1, 183, 1
1, 184, 1
1, 185, 1
1, 186, 1
1, 187, 1
1, 188, 1
1, 189, 1
1, 190, 1
1, 192, 1
1, 193, 1
1, 194, 1
1, 195, 1
1, 196, 1
1, 197, 1
1, 198, 1
1, 199, 1
1, 201, 1
1, 204, 1
1, 205, 1
1, 207, 1
1, 208, 1
1, 209, 1
1, 210, 1
1, 211, 1
1, 212, 1
1, 213, 1
1, 214, 1
1, 216, 1
1, 218, 1
1, 219, 1
1, 220, 1
1, 221, 1
1, 222, 1
1, 225, 1
1, 226, 1
1, 227, 1
1, 229, 1
1, 230, 1
1, 233, 1
1, 234, 1
1, 237, 1
1, 238, 1
1, 240, 1
1, 241, 1
1, 242, 1
1, 244, 1
1, 245, 1
1, 246, 1
1, 247, 1
1, 250, 1
1, 252, 1
1, 254, 1
1, 255, 1
1, 257, 1
1, 258, 1
1, 259, 1
1, 260, 1
1, 262, 1
1, 263, 1
1, 264, 1
1, 265, 1
1, 268, 1
1, 270, 1
1, 271, 1
1, 272, 1
1, 274, 1
1, 275, 1
1, 276, 1
1, 277, 1
1, 279, 1
1, 280, 1
1, 281, 1
1, 282, 1
1, 283, 1
1, 285, 1
1, 287, 1
1, 288, 1
1, 292, 1
1, 293, 1
2, 6, 1
2, 13, 1
2, 21, 1
2, 22, 1
2, 25, 1
2, 28, 1
2, 37, 1
2, 40, 1
2, 47, 1
2, 52, 1
2, 53, 1
2, 60, 1
2, 62, 1
2, 72, 1
2, 73, 1
2, 77, 1
2, 83, 1
2, 85, 1
2, 86, 1
2, 89, 1
2, 90, 1
2, 95, 1
2, 96, 1
2, 97, 1
2, 109, 1
2, 111, 1
2, 126, 1
2, 142, 1
2, 163, 1
2, 165, 1
2, 166, 1
2, 167, 1
2, 171, 1
2, 184, 1
2, 185, 1
2, 192, 1
2, 196, 1
2, 197, 1
2, 198, 1
2, 203, 1
2, 207, 1
2, 209, 1
2, 211, 1
2, 214, 1
2, 218, 1
2, 228, 1
2, 239, 1
2, 241, 1
2, 242, 1
2, 244, 1
2, 251, 1
2, 256, 1
2, 268, 1
2, 269, 1
2, 270, 1
2, 274, 1
2, 276, 1
2, 282, 1
2, 292, 1
3, 6, 1
3, 13, 1
3, 17, 1
3, 22, 1
3, 25, 1
3, 28, 1
3, 29, 1
3, 32, 1
3, 37, 1
3, 40, 1
3, 41, 1
3, 45, 1
3, 47, 1
3, 52, 1
3, 53, 1
3, 60, 1
3, 62, 1
3, 72, 1
3, 73, 1
3, 77, 1
3, 80, 1
3, 83, 1
3, 85, 1
3, 95, 1
3, 96, 1
3, 97, 1
3, 99, 1
3, 107, 1
3, 109, 1
3, 111, 1
3, 126, 1
3, 142, 1
3, 163, 1
3, 165, 1
3, 167, 1
3, 170, 1
3, 171, 1
3, 175, 1
3, 184, 1
3, 185, 1
3, 192, 1
3, 196, 1
3, 197, 1
3, 198, 1
3, 203, 1
3, 207, 1
3, 209, 1
3, 214, 1
3, 218, 1
3, 241, 1
3, 244, 1
3, 251, 1
3, 256, 1
3, 268, 1
3, 270, 1
3, 274, 1
3, 276, 1
3, 292, 1
4, 6, 1
4, 13, 1
4, 17, 1
4, 25, 1
4, 29, 1
4, 32, 1
4, 37, 1
4, 40, 1
4, 41, 1
4, 47, 1
4, 52, 1
4, 53, 1
4, 60, 1
4, 62, 1
4, 72, 1
4, 77, 1
4, 80, 1
4, 83, 1
4, 85, 1
4, 89, 1
4, 90, 1
4, 95, 1
4, 96, 1
4, 97, 1
4, 99, 1
4, 109, 1
4, 111, 1
4, 126, 1
4, 142, 1
4, 151, 1
4, 163, 1
4, 165, 1
4, 167, 1
4, 168, 1
4, 171, 1
4, 173, 1
4, 178, 1
4, 184, 1
4, 185, 1
4, 192, 1
4, 196, 1
4, 197, 1
4, 203, 1
4, 207, 1
4, 209, 1
4, 211, 1
4, 214, 1
4, 218, 1
4, 228, 1
4, 242, 1
4, 244, 1
4, 251, 1
4, 256, 1
4, 268, 1
4, 269, 1
4, 270, 1
4, 274, 1
4, 276, 1
4, 282, 1
4, 292, 1
5, 17, 1
5, 244, 1
6, 0, 1
6, 2, 1
6, 3, 1
6, 4, 1
6, 5, 1
6, 7, 1
6, 8, 1
6, 12, 1
6, 13, 1
6, 14, 1
6, 15, 1
6, 16, 1
6, 17, 1
6, 19, 1
6, 20, 1
6, 23, 1
6, 24, 1
6, 25, 1
6, 26, 1
6, 27, 1
6, 29, 1
6, 30, 1
6, 32, 1
6, 34, 1
6, 35, 1
6, 36, 1
6, 37, 1
6, 40, 1
6, 41, 1
6, 42, 1
6, 43, 1
6, 45, 1
6, 46, 1
6, 47, 1
6, 48, 1
6, 50, 1
6, 51, 1
6, 53, 1
6, 54, 1
6, 55, 1
6, 56, 1
6, 57, 1
6, 58, 1
6, 60, 1
6, 63, 1
6, 64, 1
6, 65, 1
6, 66, 1
6, 67, 1
6, 68, 1
6, 69, 1
6, 70, 1
6, 72, 1
6, 73, 1
6, 75, 1
6, 77, 1
6, 79, 1
6, 80, 1
6, 81, 1
6, 82, 1
6, 83, 1
6, 84, 1
6, 87, 1
6, 88, 1
6, 90, 1
6, 94, 1
6, 95, 1
6, 96, 1
6, 97, 1
6, 100, 1
6, 101, 1
6, 102, 1
6, 103, 1
6, 104, 1
6, 105, 1
6, 106, 1
6, 109, 1
6, 111, 1
6, 112, 1
6, 114, 1
6, 115, 1
6, 116, 1
6, 117, 1
6, 118, 1
6, 120, 1
6, 121, 1
6, 122, 1
6, 123, 1
6, 125, 1
6, 126, 1
6, 127, 1
6, 128, 1
6, 129, 1
6, 130, 1
6, 131, 1
6, 133, 1
6, 134, 1
6, 135, 1
6, 137, 1
6, 138, 1
6, 140, 1
6, 142, 1
6, 143, 1
6, 147, 1
6, 148, 1
6, 150, 1
6, 152, 1
6, 153, 1
6, 154, 1
6, 156, 1
6, 157, 1
6, 158, 1
6, 159, 1
6, 160, 1
6, 161, 1
6, 164, 1
6, 165, 1
6, 167, 1
6, 168, 1
6, 169, 1
6, 171, 1
6, 172, 1
6, 174, 1
6, 176, 1
6, 177, 1
6, 178, 1
6, 180, 1
6, 181, 1
6, 183, 1
6, 184, 1
6, 185, 1
6, 186, 1
6, 187, 1
6, 188, 1
6, 189, 1
6, 190, 1
6, 191, 1
6, 192, 1
6, 193, 1
6, 194, 1
6, 196, 1
6, 197, 1
6, 198, 1
6, 199, 1
6, 200, 1
6, 201, 1
6, 203, 1
6, 204, 1
6, 205, 1
6, 207, 1
6, 210, 1
6, 211, 1
6, 212, 1
6, 214, 1
6, 216, 1
6, 218, 1
6, 219, 1
6, 220, 1
6, 221, 1
6, 225, 1
6, 226, 1
6, 227, 1
6, 229, 1
6, 230, 1
6, 232, 1
6, 233, 1
6, 234, 1
6, 237, 1
6, 238, 1
6, 239, 1
6, 240, 1
6, 241, 1
6, 242, 1
