402, 44115
0, 9, 1
0, 14, 1
0, 18, 1
0, 26, 1
0, 27, 1
0, 32, 1
0, 33, 1
0, 36, 1
0, 42, 1
0, 43, 1
0, 48, 1
0, 50, 1
0, 51, 1
0, 55, 1
0, 60, 1
0, 63, 1
0, 70, 1
0, 73, 1
0, 76, 1
0, 80, 1
0, 83, 1
0, 84, 1
0, 85, 1
0, 108, 1
0, 120, 1
0, 122, 1
0, 128, 1
0, 135, 1
0, 139, 1
0, 147, 1
0, 156, 1
0, 167, 1
0, 170, 1
0, 174, 1
0, 178, 1
0, 181, 1
0, 182, 1
0, 190, 1
0, 195, 1
0, 199, 1
0, 203, 1
0, 207, 1
0, 208, 1
0, 212, 1
0, 214, 1
0, 221, 1
0, 223, 1
0, 226, 1
0, 239, 1
0, 253, 1
0, 268, 1
0, 276, 1
0, 277, 1
0, 284, 1
0, 287, 1
0, 296, 1
0, 298, 1
0, 305, 1
0, 306, 1
0, 307, 1
0, 314, 1
0, 317, 1
0, 318, 1
0, 325, 1
0, 327, 1
0, 328, 1
0, 333, 1
0, 342, 1
0, 344, 1
0, 346, 1
0, 354, 1
0, 357, 1
1, 0, 1
1, 2, 1
1, 3, 1
1, 4, 1
1, 5, 1
1, 6, 1
1, 7, 1
1, 8, 1
1, 9, 1
1, 12, 1
1, 14, 1
1, 15, 1
1, 16, 1
1, 17, 1
1, 18, 1
1, 19, 1
1, 23, 1
1, 25, 1
1, 27, 1
1, 28, 1
1, 31, 1
1, 33, 1
1, 35, 1
1, 36, 1
1, 40, 1
1, 42, 1
1, 43, 1
1, 45, 1
1, 46, 1
1, 47, 1
1, 48, 1
1, 49, 1
1, 50, 1
1, 51, 1
1, 52, 1
1, 53, 1
1, 55, 1
1, 56, 1
1, 57, 1
1, 58, 1
1, 59, 1
1, 60, 1
1, 61, 1
1, 63, 1
1, 64, 1
1, 67, 1
1, 68, 1
1, 70, 1
1, 71, 1
1, 72, 1
1, 73, 1
1, 74, 1
1, 75, 1
1, 77, 1
1, 79, 1
1, 80, 1
1, 81, 1
1, 82, 1
1, 83, 1
1, 84, 1
1, 85, 1
1, 86, 1
1, 87, 1
1, 89, 1
1, 91, 1
1, 92, 1
1, 93, 1
1, 94, 1
1, 96, 1
1, 98, 1
1, 100, 1
1, 101, 1
1, 102, 1
1, 106, 1
1, 107, 1
1, 108, 1
1, 110, 1
1, 111, 1
1, 112, 1
1, 113, 1
1, 114, 1
1, 115, 1
1, 116, 1
1, 117, 1
1, 119, 1
1, 120, 1
1, 122, 1
1, 123, 1
1, 125, 1
1, 127, 1
1, 128, 1
1, 129, 1
1, 130, 1
1, 132, 1
1, 133, 1
1, 134, 1
1, 135, 1
1, 136, 1
1, 138, 1
1, 139, 1
1, 140, 1
1, 143, 1
1, 146, 1
1, 147, 1
1, 149, 1
1, 150, 1
1, 156, 1
1, 157, 1
1, 158, 1
1, 159, 1
1, 160, 1
1, 161, 1
1, 163, 1
1, 164, 1
1, 166, 1
1, 167, 1
1, 168, 1
1, 169, 1
1, 170, 1
1, 171, 1
1, 173, 1
1, 174, 1
1, 175, 1
1, 176, 1
1, 177, 1
1, 178, 1
1, 180, 1
1, 181, 1
1, 182, 1
1, 183, 1
1, 184, 1
1, 185, 1
1, 186, 1
1, 187, 1
1, 188, 1
1, 189, 1
1, 190, 1
1, 193, 1
1, 194, 1
1, 195, 1
1, 197, 1
1, 198, 1
1, 199, 1
1, 200, 1
1, 202, 1
1, 204, 1
1, 206, 1
1, 207, 1
1, 209, 1
1, 210, 1
1, 211, 1
1, 212, 1
1, 213, 1
1, 214, 1
1, 215, 1
1, 216, 1
1, 217, 1
1, 218, 1
1, 219, 1
1, 220, 1
1, 221, 1
1, 225, 1
1, 226, 1
1, 227, 1
1, 228, 1
1, 229, 1
1, 230, 1
1, 232, 1
1, 233, 1
1, 234, 1
1, 235, 1
1, 236, 1
1, 237, 1
1, 238, 1
1, 239, 1
1, 240, 1
1, 242, 1
1, 243, 1
1, 245, 1
1, 246, 1
1, 247, 1
1, 248, 1
1, 249, 1
1, 250, 1
1, 252, 1
1, 253, 1
1, 254, 1
1, 255, 1
1, 257, 1
1, 258, 1
1, 259, 1
1, 260, 1
