394, 43017
0, 2, 1
0, 6, 1
0, 7, 1
0, 11, 1
0, 16, 1
0, 21, 1
0, 23, 1
0, 24, 1
0, 28, 1
0, 36, 1
0, 41, 1
0, 59, 1
0, 63, 1
0, 69, 1
0, 86, 1
0, 92, 1
0, 106, 1
0, 117, 1
0, 120, 1
0, 121, 1
0, 137, 1
0, 138, 1
0, 145, 1
0, 148, 1
0, 150, 1
0, 154, 1
0, 161, 1
0, 166, 1
0, 168, 1
0, 186, 1
0, 187, 1
0, 189, 1
0, 196, 1
0, 201, 1
0, 205, 1
0, 215, 1
0, 231, 1
0, 235, 1
0, 241, 1
0, 251, 1
0, 254, 1
0, 265, 1
0, 268, 1
0, 272, 1
0, 274, 1
0, 276, 1
0, 282, 1
0, 283, 1
0, 287, 1
0, 290, 1
0, 294, 1
0, 295, 1
0, 296, 1
0, 298, 1
0, 299, 1
0, 302, 1
0, 308, 1
0, 310, 1
0, 312, 1
0, 314, 1
0, 319, 1
0, 334, 1
0, 340, 1
0, 349, 1
0, 350, 1
1, 6, 1
1, 7, 1
1, 11, 1
1, 16, 1
1, 21, 1
1, 24, 1
1, 25, 1
1, 28, 1
1, 36, 1
1, 41, 1
1, 59, 1
1, 63, 1
1, 71, 1
1, 86, 1
1, 106, 1
1, 114, 1
1, 120, 1
1, 121, 1
1, 130, 1
1, 131, 1
1, 137, 1
1, 138, 1
1, 148, 1
1, 150, 1
1, 154, 1
1, 161, 1
1, 166, 1
1, 168, 1
1, 172, 1
1, 186, 1
1, 187, 1
1, 189, 1
1, 201, 1
1, 210, 1
1, 215, 1
1, 231, 1
1, 235, 1
1, 241, 1
1, 251, 1
1, 254, 1
1, 265, 1
1, 268, 1
1, 272, 1
1, 274, 1
1, 276, 1
1, 282, 1
1, 283, 1
1, 287, 1
1, 290, 1
1, 294, 1
1, 295, 1
1, 296, 1
1, 298, 1
1, 299, 1
1, 308, 1
1, 310, 1
1, 312, 1
1, 314, 1
1, 334, 1
1, 340, 1
1, 343, 1
1, 344, 1
1, 349, 1
1, 350, 1
2, 28, 1
2, 69, 1
2, 172, 1
2, 215, 1
2, 235, 1
2, 276, 1
2, 299, 1
2, 308, 1
2, 345, 1
3, 28, 1
