368, 40901
0, 1, 1
0, 10, 1
0, 23, 1
0, 24, 1
0, 26, 1
0, 33, 1
0, 37, 1
0, 43, 1
0, 49, 1
0, 53, 1
0, 57, 1
0, 74, 1
0, 77, 1
0, 82, 1
0, 85, 1
0, 86, 1
0, 87, 1
0, 90, 1
0, 93, 1
0, 94, 1
0, 96, 1
0, 106, 1
0, 118, 1
0, 120, 1
0, 123, 1
0, 124, 1
0, 127, 1
0, 138, 1
0, 139, 1
0, 144, 1
0, 148, 1
0, 152, 1
0, 160, 1
0, 163, 1
0, 167, 1
0, 182, 1
0, 187, 1
0, 195, 1
0, 197, 1
0, 199, 1
0, 201, 1
0, 209, 1
0, 210, 1
0, 213, 1
0, 215, 1
0, 217, 1
0, 220, 1
0, 224, 1
0, 228, 1
0, 229, 1
0, 230, 1
0, 231, 1
0, 241, 1
0, 250, 1
0, 260, 1
0, 262, 1
0, 265, 1
0, 269, 1
0, 273, 1
0, 281, 1
0, 283, 1
0, 293, 1
0, 296, 1
0, 318, 1
0, 327, 1
0, 329, 1
0, 332, 1
0, 333, 1
0, 335, 1
0, 339, 1
0, 342, 1
1, 82, 1
1, 143, 1
1, 213, 1
1, 228, 1
1, 241, 1
1, 281, 1
1, 339, 1
2, 1, 1
2, 10, 1
2, 20, 1
2, 24, 1
2, 26, 1
2, 33, 1
2, 37, 1
2, 43, 1
2, 48, 1
2, 49, 1
2, 53, 1
2, 57, 1
2, 72, 1
2, 74, 1
2, 77, 1
2, 79, 1
2, 82, 1
2, 85, 1
2, 86, 1
2, 87, 1
2, 88, 1
2, 90, 1
2, 93, 1
2, 106, 1
2, 118, 1
2, 120, 1
2, 123, 1
2, 124, 1
2, 127, 1
2, 137, 1
2, 138, 1
2, 139, 1
2, 144, 1
2, 148, 1
2, 152, 1
2, 160, 1
2, 163, 1
2, 165, 1
2, 167, 1
2, 182, 1
2, 187, 1
2, 192, 1
2, 193, 1
2, 195, 1
2, 197, 1
2, 198, 1
2, 201, 1
2, 209, 1
2, 210, 1
2, 213, 1
2, 215, 1
2, 217, 1
2, 226, 1
2, 228, 1
2, 230, 1
2, 231, 1
2, 250, 1
2, 251, 1
2, 260, 1
2, 262, 1
2, 265, 1
2, 269, 1
2, 281, 1
2, 283, 1
2, 293, 1
2, 296, 1
2, 314, 1
2, 318, 1
2, 330, 1
2, 333, 1
2, 335, 1
2, 339, 1
2, 342, 1
3, 2, 1
3, 16, 1
3, 30, 1
3, 32, 1
3, 44, 1
3, 45, 1
3, 55, 1
3, 82, 1
3, 97, 1
