369, 37820
0, 10, 1
0, 18, 1
0, 31, 1
0, 33, 1
0, 34, 1
0, 56, 1
0, 61, 1
0, 67, 1
0, 69, 1
0, 70, 1
0, 72, 1
0, 76, 1
0, 98, 1
0, 111, 1
0, 134, 1
0, 137, 1
0, 149, 1
0, 155, 1
0, 166, 1
0, 167, 1
0, 171, 1
0, 175, 1
0, 179, 1
0, 195, 1
0, 198, 1
0, 199, 1
0, 214, 1
0, 223, 1
0, 237, 1
0, 246, 1
0, 259, 1
0, 270, 1
0, 274, 1
0, 283, 1
0, 286, 1
0, 304, 1
0, 309, 1
0, 313, 1
0, 325, 1
0, 330, 1
1, 0, 1
1, 3, 1
1, 4, 1
1, 5, 1
1, 6, 1
1, 7, 1
1, 8, 1
1, 9, 1
1, 10, 1
1, 11, 1
1, 12, 1
1, 13, 1
1, 15, 1
1, 16, 1
1, 17, 1
1, 18, 1
1, 19, 1
1, 21, 1
1, 22, 1
1, 24, 1
1, 25, 1
1, 27, 1
1, 28, 1
1, 29, 1
1, 30, 1
1, 31, 1
1, 34, 1
1, 37, 1
1, 38, 1
1, 40, 1
1, 42, 1
1, 46, 1
1, 47, 1
1, 48, 1
1, 49, 1
1, 50, 1
1, 51, 1
1, 52, 1
1, 53, 1
1, 54, 1
1, 58, 1
1, 59, 1
1, 60, 1
1, 61, 1
1, 62, 1
1, 63, 1
1, 65, 1
1, 66, 1
1, 67, 1
1, 68, 1
1, 69, 1
1, 70, 1
1, 71, 1
1, 72, 1
1, 73, 1
1, 74, 1
1, 75, 1
1, 76, 1
1, 77, 1
1, 78, 1
1, 79, 1
1, 80, 1
1, 81, 1
1, 82, 1
1, 83, 1
1, 85, 1
1, 86, 1
1, 87, 1
1, 88, 1
1, 89, 1
1, 90, 1
1, 91, 1
1, 92, 1
1, 94, 1
1, 95, 1
1, 96, 1
1, 97, 1
1, 98, 1
1, 99, 1
1, 100, 1
1, 101, 1
1, 102, 1
1, 103, 1
1, 106, 1
1, 108, 1
1, 109, 1
1, 110, 1
1, 111, 1
1, 112, 1
1, 113, 1
1, 114, 1
1, 116, 1
1, 117, 1
1, 119, 1
1, 120, 1
1, 121, 1
1, 122, 1
1, 123, 1
1, 125, 1
1, 126, 1
1, 128, 1
1, 132, 1
1, 133, 1
1, 134, 1
1, 135, 1
1, 136, 1
1, 137, 1
1, 138, 1
1, 139, 1
1, 140, 1
1, 142, 1
1, 145, 1
1, 146, 1
1, 147, 1
1, 149, 1
1, 151, 1
1, 152, 1
1, 153, 1
1, 155, 1
1, 157, 1
1, 158, 1
1, 159, 1
1, 160, 1
1, 162, 1
1, 163, 1
1, 165, 1
1, 166, 1
1, 168, 1
1, 169, 1
1, 172, 1
1, 173, 1
1, 174, 1
1, 175, 1
1, 178, 1
1, 179, 1
1, 182, 1
1, 183, 1
1, 184, 1
1, 185, 1
1, 186, 1
1, 187, 1
1, 193, 1
1, 194, 1
1, 195, 1
1, 196, 1
1, 197, 1
1, 198, 1
1, 199, 1
1, 201, 1
1, 202, 1
1, 204, 1
1, 205, 1
1, 206, 1
1, 209, 1
1, 210, 1
1, 211, 1
1, 212, 1
1, 213, 1
1, 214, 1
1, 215, 1
1, 216, 1
1, 217, 1
1, 219, 1
1, 220, 1
1, 221, 1
1, 222, 1
1, 223, 1
1, 224, 1
1, 225, 1
1, 226, 1
1, 229, 1
1, 232, 1
1, 233, 1
1, 234, 1
1, 235, 1
1, 236, 1
1, 237, 1
1, 238, 1
1, 240, 1
1, 244, 1
1, 246, 1
1, 247, 1
1, 248, 1
1, 249, 1
1, 250, 1
1, 252, 1
1, 254, 1
1, 255, 1
1, 256, 1
1, 257, 1
1, 258, 1
1, 259, 1
1, 260, 1
1, 261, 1
1, 262, 1
1, 263, 1
1, 264, 1
1, 265, 1
1, 266, 1
1, 267, 1
1, 269, 1
1, 270, 1
1, 271, 1
1, 273, 1
1, 274, 1
1, 275, 1
1, 279, 1
1, 281, 1
1, 282, 1
1, 283, 1
1, 284, 1
1, 285, 1
1, 286, 1
1, 287, 1
1, 289, 1
1, 290, 1
1, 291, 1
1, 292, 1
1, 294, 1
1, 295, 1
1, 296, 1
1, 297, 1
1, 298, 1
1, 300, 1
1, 301, 1
1, 302, 1
1, 303, 1
1, 304, 1
1, 305, 1
1, 307, 1
1, 308, 1
1, 309, 1
1, 310, 1
1, 311, 1
1, 313, 1
1, 314, 1
1, 315, 1
1, 316, 1
1, 317, 1
1, 319, 1
1, 320, 1
1, 321, 1
1, 322, 1
1, 323, 1
1, 324, 1
1, 325, 1
1, 326, 1
1, 329, 1
1, 330, 1
1, 331, 1
1, 332, 1
1, 333, 1
1, 334, 1
1, 335, 1
1, 336, 1
1, 338, 1
1, 339, 1
2, 10, 1
2, 18, 1
2, 31, 1
2, 33, 1
2, 56, 1
2, 67, 1
2, 69, 1
2, 70, 1
2, 76, 1
2, 98, 1
2, 111, 1
2, 134, 1
2, 137, 1
2, 149, 1
2, 155, 1
2, 166, 1
2, 167, 1
2, 171, 1
2, 175, 1
2, 179, 1
2, 195, 1
2, 198, 1
2, 199, 1
2, 214, 1
2, 223, 1
2, 237, 1
2, 240, 1
2, 246, 1
2, 259, 1
2, 270, 1
2, 274, 1
2, 283, 1
2, 286, 1
2, 294, 1
2, 299, 1
2, 304, 1
2, 309, 1
2, 313, 1
2, 325, 1
2, 330, 1
3, 72, 1
3, 76, 1
