359, 35489
0, 4, 1
0, 6, 1
0, 25, 1
0, 33, 1
0, 45, 1
0, 46, 1
0, 48, 1
0, 70, 1
0, 74, 1
0, 76, 1
0, 89, 1
0, 93, 1
0, 103, 1
0, 107, 1
0, 152, 1
0, 164, 1
0, 175, 1
0, 196, 1
0, 212, 1
0, 216, 1
0, 228, 1
0, 233, 1
0, 240, 1
0, 244, 1
0, 249, 1
0, 253, 1
0, 255, 1
0, 263, 1
0, 266, 1
0, 267, 1
0, 274, 1
0, 276, 1
0, 278, 1
0, 282, 1
0, 286, 1
0, 287, 1
0, 289, 1
0, 318, 1
1, 4, 1
1, 6, 1
1, 25, 1
1, 45, 1
1, 48, 1
1, 70, 1
1, 74, 1
1, 76, 1
1, 93, 1
1, 107, 1
1, 152, 1
1, 175, 1
1, 196, 1
1, 212, 1
1, 216, 1
1, 228, 1
1, 233, 1
1, 240, 1
1, 244, 1
1, 249, 1
1, 253, 1
1, 255, 1
1, 263, 1
1, 266, 1
1, 267, 1
1, 271, 1
1, 274, 1
1, 276, 1
1, 278, 1
1, 282, 1
1, 286, 1
1, 287, 1
1, 289, 1
1, 301, 1
1, 318, 1
2, 6, 1
2, 25, 1
2, 33, 1
2, 45, 1
2, 48, 1
2, 70, 1
2, 74, 1
2, 76, 1
2, 93, 1
2, 103, 1
2, 107, 1
2, 152, 1
2, 164, 1
2, 175, 1
2, 195, 1
2, 196, 1
2, 212, 1
2, 216, 1
2, 228, 1
2, 230, 1
2, 233, 1
2, 240, 1
2, 241, 1
2, 249, 1
2, 253, 1
2, 255, 1
2, 263, 1
2, 266, 1
2, 267, 1
2, 271, 1
2, 274, 1
2, 276, 1
2, 278, 1
2, 282, 1
2, 286, 1
2, 287, 1
2, 301, 1
2, 318, 1
3, 1, 1
3, 8, 1
3, 11, 1
3, 16, 1
3, 27, 1
3, 29, 1
3, 33, 1
3, 34, 1
3, 40, 1
3, 49, 1
3, 50, 1
3, 52, 1
3, 53, 1
3, 57, 1
3, 67, 1
3, 68, 1
3, 73, 1
3, 74, 1
3, 88, 1
3, 92, 1
3, 115, 1
3, 116, 1
3, 118, 1
3, 127, 1
3, 132, 1
3, 138, 1
3, 141, 1
3, 143, 1
3, 148, 1
3, 151, 1
3, 152, 1
3, 154, 1
3, 160, 1
3, 165, 1
3, 173, 1
3, 179, 1
3, 182, 1
3, 196, 1
3, 216, 1
3, 224, 1
3, 225, 1
3, 235, 1
3, 237, 1
3, 239, 1
3, 258, 1
3, 260, 1
3, 261, 1
3, 268, 1
3, 269, 1
3, 270, 1
3, 273, 1
3, 288, 1
3, 317, 1
3, 320, 1
4, 0, 1
4, 1, 1
4, 2, 1
4, 3, 1
4, 6, 1
4, 7, 1
4, 8, 1
4, 9, 1
4, 10, 1
4, 11, 1
4, 12, 1
4, 13, 1
4, 16, 1
4, 17, 1
4, 18, 1
4, 19, 1
4, 20, 1
4, 21, 1
4, 22, 1
4, 26, 1
4, 27, 1
4, 28, 1
4, 31, 1
4, 32, 1
4, 33, 1
4, 35, 1
4, 38, 1
4, 39, 1
4, 41, 1
4, 43, 1
4, 44, 1
4, 45, 1
4, 48, 1
4, 49, 1
4, 50, 1
4, 51, 1
4, 52, 1
4, 53, 1
4, 54, 1
4, 55, 1
4, 56, 1
4, 57, 1
4, 58, 1
4, 60, 1
4, 61, 1
4, 62, 1
4, 63, 1
4, 64, 1
4, 65, 1
4, 66, 1
4, 67, 1
4, 71, 1
4, 72, 1
4, 73, 1
4, 74, 1
4, 76, 1
4, 78, 1
4, 79, 1
4, 81, 1
4, 83, 1
4, 88, 1
4, 89, 1
4, 90, 1
4, 92, 1
4, 93, 1
4, 94, 1
4, 95, 1
4, 96, 1
4, 97, 1
4, 99, 1
4, 100, 1
4, 101, 1
4, 103, 1
4, 104, 1
4, 106, 1
4, 107, 1
4, 108, 1
