344, 32251
0, 4, 1
0, 6, 1
0, 8, 1
0, 9, 1
0, 10, 1
0, 21, 1
0, 22, 1
0, 27, 1
0, 35, 1
0, 39, 1
0, 50, 1
0, 72, 1
0, 91, 1
0, 99, 1
0, 118, 1
0, 120, 1
0, 136, 1
0, 137, 1
0, 139, 1
0, 143, 1
0, 150, 1
0, 154, 1
0, 155, 1
0, 157, 1
0, 163, 1
0, 171, 1
0, 173, 1
0, 174, 1
0, 181, 1
0, 183, 1
0, 185, 1
0, 192, 1
0, 194, 1
0, 196, 1
0, 198, 1
0, 199, 1
0, 201, 1
0, 213, 1
0, 219, 1
0, 233, 1
0, 240, 1
0, 253, 1
0, 271, 1
0, 280, 1
0, 282, 1
0, 287, 1
0, 289, 1
0, 292, 1
0, 298, 1
0, 303, 1
0, 311, 1
1, 6, 1
1, 8, 1
1, 9, 1
1, 21, 1
1, 22, 1
1, 27, 1
1, 29, 1
1, 35, 1
1, 38, 1
1, 50, 1
1, 51, 1
1, 68, 1
1, 72, 1
1, 86, 1
1, 91, 1
1, 92, 1
1, 93, 1
1, 99, 1
1, 103, 1
1, 118, 1
1, 137, 1
1, 139, 1
1, 149, 1
1, 150, 1
1, 154, 1
1, 155, 1
1, 157, 1
1, 163, 1
1, 168, 1
1, 171, 1
1, 174, 1
1, 181, 1
1, 183, 1
1, 185, 1
1, 194, 1
1, 196, 1
1, 201, 1
1, 210, 1
1, 213, 1
1, 219, 1
1, 233, 1
1, 234, 1
1, 236, 1
1, 240, 1
1, 253, 1
1, 271, 1
1, 280, 1
1, 287, 1
1, 289, 1
1, 292, 1
1, 298, 1
1, 303, 1
1, 311, 1
2, 3, 1
2, 42, 1
2, 53, 1
2, 61, 1
2, 71, 1
2, 76, 1
2, 82, 1
2, 86, 1
2, 130, 1
2, 138, 1
2, 141, 1
2, 162, 1
2, 166, 1
2, 178, 1
2, 191, 1
2, 194, 1
2, 200, 1
2, 206, 1
2, 207, 1
2, 226, 1
2, 235, 1
2, 241, 1
2, 244, 1
2, 246, 1
2, 251, 1
2, 269, 1
2, 273, 1
2, 275, 1
2, 277, 1
2, 286, 1
2, 302, 1
2, 308, 1
2, 313, 1
3, 0, 1
3, 1, 1
3, 2, 1
3, 4, 1
3, 5, 1
3, 6, 1
3, 7, 1
3, 8, 1
3, 9, 1
3, 12, 1
3, 13, 1
3, 14, 1
3, 16, 1
3, 18, 1
3, 19, 1
3, 21, 1
3, 22, 1
3, 23, 1
3, 26, 1
3, 27, 1
3, 30, 1
3, 31, 1
3, 32, 1
3, 35, 1
3, 36, 1
3, 37, 1
3, 38, 1
3, 39, 1
3, 40, 1
3, 41, 1
3, 42, 1
3, 43, 1
3, 44, 1
3, 45, 1
3, 46, 1
3, 48, 1
3, 50, 1
3, 52, 1
3, 53, 1
3, 54, 1
3, 57, 1
3, 58, 1
3, 59, 1
3, 61, 1
3, 64, 1
3, 65, 1
3, 67, 1
3, 68, 1
3, 69, 1
3, 70, 1
3, 71, 1
3, 72, 1
3, 74, 1
3, 76, 1
3, 77, 1
3, 78, 1
3, 79, 1
3, 81, 1
3, 82, 1
3, 83, 1
3, 84, 1
3, 87, 1
3, 88, 1
3, 89, 1
3, 91, 1
3, 92, 1
3, 93, 1
3, 98, 1
3, 99, 1
3, 100, 1
3, 101, 1
3, 102, 1
3, 103, 1
3, 104, 1
3, 105, 1
3, 106, 1
3, 107, 1
3, 108, 1
3, 109, 1
3, 113, 1
3, 114, 1
3, 115, 1
3, 116, 1
3, 118, 1
3, 119, 1
3, 120, 1
3, 121, 1
3, 123, 1
3, 124, 1
3, 125, 1
3, 126, 1
3, 127, 1
3, 128, 1
3, 130, 1
3, 131, 1
3, 132, 1
3, 133, 1
3, 134, 1
3, 135, 1
3, 137, 1
3, 138, 1
3, 139, 1
3, 141, 1
3, 142, 1
3, 144, 1
