391, 42062
0, 11, 1
0, 13, 1
0, 17, 1
0, 29, 1
0, 30, 1
0, 43, 1
0, 59, 1
0, 67, 1
0, 80, 1
0, 114, 1
0, 126, 1
0, 132, 1
0, 136, 1
0, 143, 1
0, 202, 1
0, 206, 1
0, 216, 1
0, 234, 1
0, 243, 1
0, 251, 1
0, 254, 1
0, 264, 1
0, 269, 1
0, 275, 1
0, 278, 1
0, 279, 1
0, 289, 1
0, 291, 1
0, 314, 1
0, 316, 1
0, 328, 1
0, 329, 1
0, 331, 1
0, 333, 1
0, 354, 1
1, 4, 1
1, 5, 1
1, 6, 1
1, 8, 1
1, 13, 1
1, 14, 1
1, 16, 1
1, 30, 1
1, 41, 1
1, 43, 1
1, 46, 1
1, 60, 1
1, 82, 1
1, 89, 1
1, 92, 1
1, 93, 1
1, 94, 1
1, 95, 1
1, 97, 1
1, 99, 1
1, 105, 1
1, 108, 1
1, 119, 1
1, 120, 1
1, 123, 1
1, 124, 1
1, 134, 1
1, 139, 1
1, 145, 1
1, 149, 1
1, 163, 1
1, 172, 1
1, 183, 1
1, 197, 1
1, 199, 1
1, 201, 1
1, 207, 1
1, 218, 1
1, 220, 1
1, 223, 1
1, 224, 1
1, 225, 1
1, 226, 1
1, 229, 1
1, 235, 1
1, 241, 1
1, 248, 1
1, 253, 1
1, 256, 1
1, 258, 1
1, 261, 1
1, 265, 1
1, 271, 1
1, 278, 1
1, 287, 1
1, 297, 1
1, 300, 1
1, 308, 1
1, 311, 1
1, 315, 1
1, 318, 1
1, 333, 1
1, 340, 1
1, 342, 1
1, 343, 1
1, 346, 1
1, 347, 1
1, 354, 1
1, 356, 1
1, 357, 1
2, 4, 1
2, 5, 1
2, 6, 1
2, 7, 1
2, 8, 1
2, 14, 1
2, 16, 1
2, 30, 1
2, 41, 1
2, 43, 1
2, 44, 1
2, 46, 1
2, 47, 1
2, 60, 1
2, 64, 1
2, 82, 1
2, 92, 1
2, 93, 1
2, 94, 1
2, 95, 1
2, 97, 1
2, 99, 1
2, 105, 1
2, 108, 1
2, 119, 1
2, 120, 1
2, 123, 1
2, 124, 1
2, 139, 1
2, 145, 1
2, 147, 1
2, 149, 1
2, 158, 1
2, 163, 1
2, 172, 1
2, 183, 1
2, 197, 1
2, 199, 1
2, 201, 1
2, 207, 1
2, 218, 1
2, 220, 1
2, 223, 1
2, 224, 1
2, 229, 1
2, 248, 1
2, 253, 1
2, 256, 1
2, 258, 1
2, 261, 1
2, 265, 1
2, 271, 1
2, 278, 1
2, 287, 1
2, 297, 1
2, 303, 1
2, 308, 1
2, 311, 1
2, 315, 1
2, 318, 1
2, 333, 1
2, 338, 1
2, 340, 1
2, 342, 1
2, 343, 1
2, 346, 1
2, 347, 1
2, 354, 1
2, 356, 1
2, 357, 1
3, 4, 1
3, 5, 1
3, 6, 1
3, 7, 1
3, 8, 1
3, 16, 1
3, 30, 1
3, 32, 1
3, 41, 1
3, 43, 1
3, 47, 1
3, 60, 1
3, 62, 1
3, 64, 1
3, 82, 1
3, 92, 1
3, 93, 1
3, 94, 1
3, 95, 1
3, 97, 1
3, 99, 1
3, 105, 1
3, 108, 1
3, 114, 1
3, 120, 1
3, 123, 1
3, 139, 1
3, 145, 1
3, 147, 1
3, 149, 1
3, 158, 1
3, 163, 1
3, 172, 1
3, 183, 1
3, 197, 1
3, 199, 1
3, 201, 1
3, 207, 1
3, 218, 1
3, 223, 1
3, 224, 1
3, 225, 1
3, 226, 1
3, 229, 1
3, 241, 1
3, 248, 1
3, 253, 1
3, 256, 1
3, 258, 1
3, 261, 1
3, 271, 1
3, 278, 1
3, 287, 1
3, 297, 1
3, 298, 1
3, 300, 1
3, 303, 1
3, 308, 1
3, 311, 1
3, 315, 1
3, 318, 1
3, 333, 1
3, 338, 1
3, 340, 1
3, 342, 1
3, 346, 1
3, 354, 1
3, 356, 1
3, 357, 1
4, 11, 1
4, 13, 1
4, 17, 1
4, 29, 1
4, 43, 1
4, 63, 1
4, 67, 1
4, 114, 1
4, 132, 1
4, 136, 1
4, 143, 1
4, 180, 1
4, 193, 1
4, 202, 1
4, 206, 1
4, 216, 1
4, 234, 1
4, 251, 1
4, 254, 1
4, 264, 1
4, 269, 1
4, 275, 1
4, 278, 1
4, 279, 1
4, 289, 1
4, 291, 1
4, 303, 1
4, 314, 1
4, 316, 1
4, 328, 1
4, 329, 1
4, 331, 1
4, 333, 1
4, 354, 1
5, 11, 1
5, 17, 1
5, 29, 1
5, 30, 1
5, 43, 1
5, 59, 1
5, 67, 1
5, 80, 1
5, 126, 1
5, 132, 1
5, 136, 1
5, 143, 1
5, 180, 1
5, 202, 1
5, 206, 1
5, 210, 1
5, 216, 1
5, 234, 1
5, 243, 1
5, 251, 1
5, 254, 1
5, 264, 1
5, 269, 1
5, 275, 1
5, 276, 1
5, 278, 1
5, 279, 1
5, 289, 1
5, 291, 1
5, 303, 1
5, 314, 1
5, 316, 1
5, 328, 1
5, 329, 1
5, 331, 1
5, 333, 1
5, 354, 1
6, 4, 1
6, 5, 1
6, 7, 1
6, 8, 1
6, 14, 1
6, 16, 1
6, 30, 1
6, 41, 1
6, 43, 1
6, 44, 1
6, 47, 1
6, 60, 1
6, 64, 1
6, 89, 1
6, 92, 1
6, 93, 1
6, 94, 1
6, 95, 1
6, 97, 1
6, 99, 1
6, 105, 1
6, 108, 1
6, 119, 1
6, 120, 1
6, 123, 1
6, 124, 1
6, 139, 1
6, 145, 1
6, 147, 1
6, 149, 1
6, 154, 1
6, 172, 1
6, 183, 1
6, 197, 1
6, 199, 1
6, 201, 1
6, 204, 1
6, 207, 1
6, 220, 1
6, 223, 1
6, 224, 1
6, 225, 1
6, 226, 1
6, 253, 1
6, 256, 1
6, 258, 1
6, 261, 1
6, 266, 1
6, 271, 1
6, 278, 1
6, 287, 1
6, 303, 1
6, 308, 1
6, 315, 1
6, 318, 1
