379, 39728
0, 8, 1
0, 34, 1
0, 42, 1
0, 54, 1
0, 87, 1
0, 94, 1
0, 105, 1
0, 129, 1
0, 130, 1
0, 143, 1
0, 144, 1
0, 165, 1
0, 184, 1
0, 187, 1
0, 191, 1
0, 205, 1
0, 207, 1
0, 211, 1
0, 213, 1
0, 214, 1
0, 220, 1
0, 238, 1
0, 239, 1
0, 241, 1
0, 248, 1
0, 251, 1
0, 253, 1
0, 259, 1
0, 260, 1
0, 284, 1
0, 298, 1
0, 307, 1
0, 316, 1
0, 326, 1
0, 346, 1
1, 5, 1
1, 6, 1
1, 11, 1
1, 13, 1
1, 16, 1
1, 23, 1
1, 25, 1
1, 29, 1
1, 30, 1
1, 33, 1
1, 43, 1
1, 49, 1
1, 56, 1
1, 58, 1
1, 59, 1
1, 60, 1
1, 63, 1
1, 65, 1
1, 70, 1
1, 86, 1
1, 88, 1
1, 89, 1
1, 95, 1
1, 96, 1
1, 98, 1
1, 103, 1
1, 112, 1
1, 116, 1
1, 117, 1
1, 126, 1
1, 141, 1
1, 148, 1
1, 157, 1
1, 158, 1
1, 163, 1
1, 167, 1
1, 169, 1
1, 175, 1
1, 179, 1
1, 182, 1
1, 203, 1
1, 207, 1
1, 214, 1
1, 215, 1
1, 216, 1
1, 227, 1
1, 231, 1
1, 235, 1
1, 237, 1
1, 240, 1
1, 242, 1
1, 249, 1
1, 250, 1
1, 256, 1
1, 258, 1
1, 262, 1
1, 270, 1
1, 279, 1
1, 282, 1
1, 283, 1
1, 284, 1
1, 288, 1
1, 296, 1
1, 298, 1
1, 301, 1
1, 302, 1
1, 310, 1
1, 313, 1
1, 317, 1
1, 322, 1
1, 336, 1
1, 339, 1
1, 346, 1
1, 348, 1
2, 5, 1
2, 6, 1
2, 11, 1
2, 13, 1
2, 16, 1
2, 23, 1
2, 25, 1
2, 29, 1
2, 33, 1
2, 38, 1
2, 43, 1
2, 46, 1
2, 49, 1
2, 56, 1
2, 57, 1
2, 59, 1
2, 60, 1
2, 63, 1
2, 71, 1
2, 86, 1
2, 88, 1
2, 89, 1
2, 96, 1
2, 98, 1
2, 103, 1
2, 112, 1
2, 116, 1
2, 117, 1
2, 126, 1
2, 139, 1
2, 141, 1
2, 148, 1
2, 157, 1
2, 158, 1
2, 167, 1
2, 169, 1
2, 175, 1
2, 176, 1
2, 177, 1
2, 182, 1
2, 195, 1
2, 203, 1
2, 207, 1
2, 214, 1
2, 215, 1
2, 216, 1
2, 227, 1
2, 231, 1
2, 235, 1
2, 237, 1
2, 240, 1
2, 249, 1
2, 250, 1
2, 253, 1
2, 256, 1
2, 258, 1
2, 262, 1
2, 278, 1
2, 279, 1
2, 282, 1
2, 284, 1
2, 288, 1
2, 296, 1
2, 301, 1
2, 302, 1
2, 310, 1
2, 313, 1
2, 317, 1
2, 318, 1
2, 321, 1
2, 322, 1
2, 325, 1
2, 334, 1
2, 335, 1
2, 336, 1
2, 344, 1
2, 346, 1
2, 348, 1
3, 5, 1
3, 6, 1
3, 11, 1
3, 13, 1
3, 16, 1
3, 21, 1
3, 25, 1
3, 29, 1
3, 30, 1
3, 43, 1
3, 49, 1
3, 57, 1
3, 59, 1
3, 63, 1
3, 65, 1
3, 70, 1
3, 71, 1
3, 85, 1
3, 86, 1
3, 88, 1
3, 89, 1
3, 98, 1
3, 103, 1
3, 111, 1
3, 112, 1
3, 116, 1
3, 117, 1
3, 126, 1
3, 141, 1
3, 148, 1
3, 157, 1
3, 158, 1
3, 162, 1
3, 163, 1
3, 167, 1
3, 169, 1
3, 175, 1
3, 176, 1
3, 177, 1
3, 182, 1
3, 203, 1
3, 207, 1
3, 214, 1
3, 215, 1
3, 216, 1
3, 227, 1
3, 231, 1
3, 235, 1
3, 240, 1
3, 242, 1
3, 249, 1
