333, 31601
0, 1, 1
0, 4, 1
0, 8, 1
0, 15, 1
0, 29, 1
0, 47, 1
0, 49, 1
0, 50, 1
0, 53, 1
0, 56, 1
0, 62, 1
0, 65, 1
0, 71, 1
0, 76, 1
0, 78, 1
0, 80, 1
0, 82, 1
0, 85, 1
0, 88, 1
0, 90, 1
0, 95, 1
0, 106, 1
0, 115, 1
0, 116, 1
0, 120, 1
0, 123, 1
0, 127, 1
0, 131, 1
0, 135, 1
0, 143, 1
0, 146, 1
0, 148, 1
0, 152, 1
0, 153, 1
0, 161, 1
0, 164, 1
0, 165, 1
0, 178, 1
0, 179, 1
0, 182, 1
0, 184, 1
0, 185, 1
0, 197, 1
0, 202, 1
0, 207, 1
0, 211, 1
0, 214, 1
0, 215, 1
0, 216, 1
0, 230, 1
0, 235, 1
0, 241, 1
0, 247, 1
0, 249, 1
0, 281, 1
0, 285, 1
0, 294, 1
0, 300, 1
1, 4, 1
1, 10, 1
1, 12, 1
1, 16, 1
1, 19, 1
1, 22, 1
1, 26, 1
1, 34, 1
1, 44, 1
1, 66, 1
1, 68, 1
1, 78, 1
1, 82, 1
1, 85, 1
1, 103, 1
1, 117, 1
1, 120, 1
1, 149, 1
1, 150, 1
1, 186, 1
1, 188, 1
1, 203, 1
1, 209, 1
1, 218, 1
1, 232, 1
1, 234, 1
1, 236, 1
1, 246, 1
1, 269, 1
1, 272, 1
1, 273, 1
1, 274, 1
1, 288, 1
1, 295, 1
1, 306, 1
2, 4, 1
2, 10, 1
2, 12, 1
2, 16, 1
2, 19, 1
2, 26, 1
2, 28, 1
2, 34, 1
2, 44, 1
2, 66, 1
2, 68, 1
2, 78, 1
2, 82, 1
2, 103, 1
2, 117, 1
2, 120, 1
2, 137, 1
2, 149, 1
2, 186, 1
2, 188, 1
2, 209, 1
2, 218, 1
2, 232, 1
2, 234, 1
2, 236, 1
2, 246, 1
2, 269, 1
2, 272, 1
2, 273, 1
2, 288, 1
2, 295, 1
2, 304, 1
2, 306, 1
3, 1, 1
3, 2, 1
3, 4, 1
3, 5, 1
3, 6, 1
3, 7, 1
3, 8, 1
3, 9, 1
3, 11, 1
3, 12, 1
3, 13, 1
3, 15, 1
3, 16, 1
3, 19, 1
3, 20, 1
3, 22, 1
3, 23, 1
3, 24, 1
3, 26, 1
3, 27, 1
3, 28, 1
3, 29, 1
3, 30, 1
3, 32, 1
3, 34, 1
3, 35, 1
3, 37, 1
3, 38, 1
3, 39, 1
3, 40, 1
3, 41, 1
3, 44, 1
3, 45, 1
3, 47, 1
3, 49, 1
3, 50, 1
3, 51, 1
3, 53, 1
3, 54, 1
3, 55, 1
3, 56, 1
3, 58, 1
3, 60, 1
3, 61, 1
3, 62, 1
3, 65, 1
3, 66, 1
3, 68, 1
3, 70, 1
3, 73, 1
3, 74, 1
3, 75, 1
3, 76, 1
3, 78, 1
3, 79, 1
3, 80, 1
3, 82, 1
3, 83, 1
3, 84, 1
3, 88, 1
3, 89, 1
3, 90, 1
3, 92, 1
3, 94, 1
3, 96, 1
3, 98, 1
3, 99, 1
3, 100, 1
3, 101, 1
3, 102, 1
3, 103, 1
3, 106, 1
3, 107, 1
3, 110, 1
3, 111, 1
3, 114, 1
3, 115, 1
