352, 35474
0, 15, 1
0, 20, 1
0, 23, 1
0, 25, 1
0, 27, 1
0, 28, 1
0, 34, 1
0, 35, 1
0, 44, 1
0, 50, 1
0, 59, 1
0, 72, 1
0, 89, 1
0, 90, 1
0, 94, 1
0, 96, 1
0, 97, 1
0, 102, 1
0, 106, 1
0, 110, 1
0, 113, 1
0, 116, 1
0, 131, 1
0, 140, 1
0, 144, 1
0, 148, 1
0, 151, 1
0, 175, 1
0, 181, 1
0, 184, 1
0, 191, 1
0, 193, 1
0, 196, 1
0, 197, 1
0, 198, 1
0, 202, 1
0, 204, 1
0, 208, 1
0, 211, 1
0, 213, 1
0, 219, 1
0, 220, 1
0, 226, 1
0, 233, 1
0, 234, 1
0, 242, 1
0, 244, 1
0, 251, 1
0, 254, 1
0, 257, 1
0, 261, 1
0, 263, 1
0, 273, 1
0, 274, 1
0, 282, 1
0, 285, 1
0, 286, 1
0, 288, 1
0, 295, 1
0, 297, 1
0, 298, 1
0, 308, 1
0, 312, 1
0, 321, 1
0, 326, 1
1, 20, 1
1, 23, 1
1, 27, 1
1, 28, 1
1, 34, 1
1, 35, 1
1, 50, 1
1, 53, 1
1, 59, 1
1, 72, 1
1, 89, 1
1, 90, 1
1, 94, 1
1, 96, 1
1, 97, 1
1, 102, 1
1, 104, 1
1, 106, 1
1, 113, 1
1, 116, 1
1, 131, 1
1, 140, 1
1, 144, 1
1, 148, 1
1, 151, 1
1, 166, 1
1, 175, 1
1, 184, 1
1, 191, 1
1, 193, 1
1, 196, 1
1, 198, 1
1, 201, 1
1, 202, 1
1, 203, 1
1, 204, 1
1, 208, 1
1, 211, 1
1, 219, 1
1, 220, 1
1, 226, 1
1, 233, 1
1, 234, 1
1, 235, 1
1, 244, 1
1, 249, 1
1, 251, 1
1, 261, 1
1, 263, 1
1, 273, 1
1, 274, 1
1, 282, 1
1, 285, 1
1, 286, 1
1, 288, 1
1, 295, 1
1, 297, 1
1, 298, 1
1, 300, 1
1, 308, 1
1, 312, 1
1, 320, 1
1, 326, 1
2, 15, 1
2, 20, 1
2, 23, 1
2, 27, 1
2, 28, 1
2, 29, 1
2, 34, 1
2, 35, 1
2, 50, 1
2, 53, 1
2, 72, 1
2, 76, 1
2, 89, 1
2, 90, 1
2, 94, 1
2, 96, 1
2, 97, 1
2, 102, 1
2, 106, 1
2, 110, 1
2, 113, 1
2, 116, 1
2, 120, 1
2, 131, 1
2, 140, 1
2, 144, 1
2, 148, 1
2, 151, 1
2, 175, 1
2, 179, 1
2, 181, 1
